timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand
2017-01-09 09,1483970400,100.93,103.15,SSW,19,22,43,63,-12.7,-6.8,-14,,16100,2.5,,8,,,-6.8,-7.2,6993
2017-01-09 10,1483974000,100.89,103.11,SSW,21,28,,66,-11.8,-6.4,-15,,9700,2.5,,8,,,-6.3,-6.9,7104
2017-01-09 11,1483977600,100.8,103.01,SSW,20,27,42,67,-11,-5.8,-14,,24100,2.5,,7,,,-5.7,-6.5,7124
2017-01-09 12,1483981200,100.67,102.87,SW,21,25,36,58,-11.2,-4.1,-11,,24100,2.6,,7,,,-3.8,-5.8,7055
2017-01-09 13,1483984800,100.62,102.82,SW,22,38,57,54,-12,-4,-13,,24100,2.5,,8,,,-3.7,-4.6,7047
2017-01-09 14,1483988400,100.55,102.75,WSW,23,32,43,52,-11.9,-3.4,-11,,24100,2.5,,6,,,-3,-4.5,6974
2017-01-09 15,1483992000,100.58,102.78,WSW,23,27,,54,-11.3,-3.3,-10,,24100,2.6,,7,,,-2.7,-3.7,6995
2017-01-09 16,1483995600,100.61,102.81,SSW,20,18,29,57,-10.7,-3.3,-9,,24100,2.6,,7,,,-3.1,-3.4,7132
2017-01-09 17,1483999200,100.67,102.87,SW,23,20,30,56,-11.3,-3.7,-10,,24100,2.7,,7,,,-3.3,-3.7,7450
2017-01-09 18,1484002800,100.68,102.88,SW,23,18,28,60,-10.7,-4,-10,,24100,2.8,,7,,,-3.7,-4,7398
2017-01-09 19,1484006400,100.68,102.88,SW,22,14,,60,-10.9,-4.2,-9,,24100,2.8,,7,,,-3.9,-4.2,7269
2017-01-09 20,1484010000,100.71,102.91,SSW,21,11,,61,-10.6,-4.1,-9,,24100,2.9,,8,,,-4,-4.3,7046
2017-01-09 21,1484013600,100.71,102.9,SW,21,12,,65,-9.4,-3.7,-8,,24100,2.9,,8,,,-3.7,-4.1,6760
2017-01-09 22,1484017200,100.7,102.89,SW,21,17,,66,-9,-3.5,-9,,24100,2.9,,8,,,-3.5,-3.7,6302
2017-01-09 23,1484020800,100.62,102.81,S,17,11,,66,-9.2,-3.7,-8,,24100,2.9,,7,,,-3.5,-3.8,5849
2017-01-10 00,1484024400,100.57,102.75,S,19,16,,57,-10.5,-3.1,-8,,24100,2.9,,7,,,-3.1,-3.8,5470
2017-01-10 01,1484028000,100.53,102.71,S,18,13,,59,-9.9,-3,-8,,24100,2.9,,7,,,-3,-3.2,5252
2017-01-10 02,1484031600,100.45,102.63,S,17,11,,60,-9.5,-2.8,-7,,24100,2.8,,8,,,-2.8,-3.1,5111
2017-01-10 03,1484035200,100.46,102.64,S,17,10,,59,-9.2,-2.2,-6,,24100,2.7,,8,,,-2.2,-2.8,5050
2017-01-10 04,1484038800,100.38,102.56,S,17,14,,69,-7.4,-2.5,-7,,9700,2.6,,8,,,-1.9,-2.5,5104
2017-01-10 05,1484042400,100.28,102.45,S,18,15,,77,-5.8,-2.3,-7,,8100,2.5,,8,,,-2.3,-2.8,5373
2017-01-10 06,1484046000,100.19,102.36,SSE,16,13,,89,-4.2,-2.6,-7,,6400,2.5,,8,,,-2.3,-2.6,5890
2017-01-10 07,1484049600,100.08,102.25,SSE,16,23,,91,-3.4,-2.1,-8,,4000,2.6,,6,,,-2.1,-2.6,6560
2017-01-10 08,1484053200,99.99,102.16,SSE,15,19,,93,-2.9,-1.9,-7,,400,2.7,,,,,-1.9,-2.1,6723
2017-01-10 09,1484056800,99.93,102.1,SSE,15,21,,94,-2.3,-1.5,-7,,800,2.7,,3,,,-1.5,-1.8,6850
2017-01-10 10,1484060400,99.84,102,SE,14,21,32,93,-2.6,-1.6,-7,,2800,2.7,,6,,,-1.3,-1.6,6940
2017-01-10 11,1484064000,99.6,101.76,SE,12,22,35,84,-2.9,-0.5,-6,,6400,2.7,,8,,,-0.5,-1.6,7017
2017-01-10 12,1484067600,99.43,101.58,SSE,15,24,41,82,-2.7,0,-6,,2000,2.7,,5,,,0.1,-0.5,7004
2017-01-10 13,1484071200,99.25,101.4,SSE,15,19,30,91,-1.4,-0.1,-5,,1600,2.7,,5,,,0.2,-0.1,7011
2017-01-10 14,1484074800,99.06,101.2,SE,14,18,,94,-0.8,0.1,,,1200,2.8,,3,,,0.1,-0.1,6975
2017-01-10 15,1484078400,98.88,101.02,SE,14,22,,96,-0.3,0.3,,,1200,2.8,,5,,,0.3,0.1,6970
2017-01-10 16,1484082000,98.7,100.83,SE,14,24,,96,0.4,1,,,4800,2.9,,8,,,1,0.4,7128
2017-01-10 17,1484085600,98.58,100.71,SE,14,19,,96,0.8,1.4,,,9700,2.9,,8,,,1.4,1,7384
2017-01-10 18,1484089200,98.48,100.61,SSE,16,20,,97,1.9,2.3,,,9700,2.8,,8,,,2.3,1.5,7302
2017-01-10 19,1484092800,98.26,100.38,S,17,18,,97,3,3.4,,,4000,2.8,,8,,,3.4,2.4,7120
2017-01-10 20,1484096400,98.1,100.21,S,17,21,43,97,3.9,4.3,,,6400,2.7,,8,,,4.3,3.4,6895
2017-01-10 21,1484100000,97.9,100.01,S,18,29,45,96,4.6,5.2,,,17700,2.6,,8,,,5.3,4.2,6553
2017-01-10 22,1484103600,97.8,99.9,SSW,20,35,56,86,4.8,7,,,11300,2.5,,8,,,7,5.2,6087
2017-01-10 23,1484107200,97.73,99.83,SSW,20,36,58,90,5.6,7.1,,,16100,2.4,,8,,,7.1,6.8,5616
2017-01-11 00,1484110800,97.66,99.75,SSW,20,42,57,86,5.6,7.8,,,19300,2.3,,8,,,7.8,7.1,5216
2017-01-11 01,1484114400,97.85,99.95,WSW,25,60,75,87,5.1,7.1,,,11300,2.3,,8,,,7.8,7.1,5006
2017-01-11 02,1484118000,98.26,100.37,W,25,80,102,71,-0.8,4,,,24100,2,,8,,,6.5,4,4919
2017-01-11 03,1484121600,98.63,100.75,WSW,25,58,81,67,-1.8,3.8,,,24100,2,,7,,,3.9,3.7,4870
2017-01-11 04,1484125200,98.8,100.92,WSW,25,41,60,68,-2,3.3,,,24100,2.1,,6,,,3.7,3.3,4909
2017-01-11 05,1484128800,99.03,101.16,WSW,25,39,56,68,-2.8,2.5,,,24100,2.4,,1,,,3.2,2.3,5144
2017-01-11 06,1484132400,99.19,101.32,WSW,25,41,62,68,-3.5,1.8,,,24100,2.5,,0,,,2.5,1.5,5695
2017-01-11 07,1484136000,99.33,101.46,WSW,25,38,53,68,-4,1.3,,,24100,2.6,,0,,,1.8,1.2,6316
2017-01-11 08,1484139600,99.47,101.6,WSW,25,46,58,67,-4.6,0.9,,,24100,2.7,,2,,,1.2,0.8,6376
2017-01-11 09,1484143200,99.69,101.83,WSW,23,26,36,66,-4.4,1.3,,,24100,2.7,,2,,,1.3,0.8,6371
2017-01-11 10,1484146800,99.79,101.92,SW,22,21,,63,-4.3,2,,,24100,2.8,,5,,,2.2,1.3,6378
2017-01-11 11,1484150400,99.81,101.94,SSW,20,20,32,64,-3.3,2.9,,,24100,2.8,,8,,,2.9,1.9,6430
2017-01-11 12,1484154000,99.7,101.83,SSW,21,29,,66,-3.2,2.5,,,24100,2.7,,8,,,3.2,2.5,6541
2017-01-11 13,1484157600,99.59,101.72,SSW,20,17,35,65,-2.8,3.2,,,24100,2.5,,8,,,3.3,2.5,6544
2017-01-11 14,1484161200,99.47,101.6,SSW,19,17,30,58,-3.4,4.1,,,24100,2.5,,8,,,4.1,3.1,6488
2017-01-11 15,1484164800,99.37,101.49,SSE,15,16,,53,-3.9,4.9,,,24100,2.5,,8,,,4.9,4.1,6447
2017-01-11 16,1484168400,99.34,101.47,SE,14,13,,62,-2.2,4.5,,,24100,2.6,,8,,,5.1,4.5,6601
2017-01-11 17,1484172000,99.27,101.4,SE,14,10,,65,-1.8,4.2,,,24100,2.7,,8,,,4.5,4,6949
2017-01-11 18,1484175600,99.23,101.36,ESE,11,8,,67,-1.4,4.2,,,24100,3,,8,,,4.4,4.1,6861
2017-01-11 19,1484179200,99.13,101.26,SE,12,11,,63,-1.6,4.8,,,24100,3.2,,7,,,4.9,4.1,6705
2017-01-11 20,1484182800,99.01,101.13,SE,14,16,,65,-1,5,,,24100,3.3,,7,,,5.2,4.8,6551
2017-01-11 21,1484186400,98.89,101.01,SE,14,12,,70,0,5,,,24100,3.1,,8,,,5.1,4.9,6301
2017-01-11 22,1484190000,98.79,100.91,SE,13,10,,72,0.4,5,,,24100,3,,8,,,5.1,4.9,5858
2017-01-11 23,1484193600,98.67,100.78,ESE,10,10,,88,3,4.8,,,16100,2.8,,8,,,5,4.8,5407
2017-01-12 00,1484197200,98.5,100.61,SSE,16,17,,92,5.2,6.4,,,19300,2.7,,8,,,6.4,4.8,5061
2017-01-12 01,1484200800,98.47,100.57,S,17,10,,96,6.6,7.2,,,9700,2.6,,8,,,7.3,6.4,4851
2017-01-12 02,1484204400,98.31,100.41,SSE,15,12,,97,7.3,7.7,,,9700,2.5,,8,,,7.8,7.1,4706
2017-01-12 03,1484208000,98.33,100.43,ESE,10,7,,97,6.8,7.2,,,1200,2.4,,3,,,7.9,6.5,4633
2017-01-12 04,1484211600,98.34,100.44,WNW,28,6,,97,6.7,7.1,,,4000,2.4,,8,,,8.9,7,4651
2017-01-12 05,1484215200,98.33,100.43,N,35,9,,97,5.8,6.2,,,3200,2.5,,5,,,8.9,6.2,4866
2017-01-12 06,1484218800,98.54,100.65,NNW,33,25,34,97,4.3,4.7,,,6400,2.6,,8,,,6.5,4.7,5425
2017-01-12 07,1484222400,98.68,100.79,NNW,34,28,37,96,2.3,2.9,,,16100,2.5,,8,,,4.7,2.9,6120
2017-01-12 08,1484226000,98.82,100.94,NNW,34,26,,88,0.7,2.5,,,24100,2.4,,8,,,2.9,2.5,6284
2017-01-12 09,1484229600,98.94,101.06,NNW,33,23,,89,0.6,2.2,,,24100,2.3,,8,,,2.5,2.2,6406
2017-01-12 10,1484233200,98.93,101.05,NNW,34,23,,89,0.4,2,,,24100,2.4,,8,,,2.2,2,6474
2017-01-12 11,1484236800,99.03,101.15,NW,31,15,,88,0.5,2.3,,,24100,2.4,,8,,,2.3,2,6557
2017-01-12 12,1484240400,99.06,101.18,NW,30,12,,89,0.7,2.3,,,24100,2.4,,8,,,2.3,2.2,6667
2017-01-12 13,1484244000,98.91,101.02,ENE,5,5,,91,1.1,2.4,,,19300,2.5,,8,,,2.6,2.2,6678
2017-01-12 14,1484247600,98.94,101.05,NW,32,16,,90,1.2,2.7,,,24100,2.6,,8,,,2.7,2.2,6597
2017-01-12 15,1484251200,99.09,101.21,NW,30,19,,87,0.9,2.8,,,24100,2.6,,7,,,3,2.6,6590
2017-01-12 16,1484254800,99.25,101.37,NNW,32,19,,89,0.9,2.5,,,24100,2.5,,8,,,3,2.5,6738
2017-01-12 17,1484258400,99.35,101.48,NNW,34,17,28,88,-0.9,0.9,,,24100,2.4,,8,,,2.5,0.8,6935
2017-01-12 18,1484262000,99.55,101.68,NNW,33,18,,85,-1.5,0.7,,,24100,2.3,,8,,,0.9,0.7,6926
2017-01-12 19,1484265600,99.71,101.85,NW,31,13,,83,-1.7,0.9,,,24100,2.3,,8,,,0.9,0.7,6817
2017-01-12 20,1484269200,99.91,102.06,WNW,29,22,33,75,-3.5,0.4,,,24100,2.4,,7,,,1,0.4,6672
2017-01-12 21,1484272800,100.04,102.19,W,27,23,,78,-3.5,-0.1,-6,,24100,2.4,,7,,,0.4,-0.2,6408
2017-01-12 22,1484276400,100.14,102.3,W,27,35,,71,-5.1,-0.5,-8,,24100,2.5,,6,,,0,-0.5,5965
2017-01-12 23,1484280000,100.23,102.39,WNW,28,28,40,66,-7,-1.4,-8,,24100,2.6,,3,,,-0.5,-1.6,5481
2017-01-13 00,1484283600,100.31,102.47,W,27,25,40,70,-6.4,-1.6,-8,,24100,2.8,,3,,,-1.4,-1.8,5182
2017-01-13 01,1484287200,100.37,102.53,W,27,27,38,69,-7.1,-2.1,-9,,24100,2.8,,5,,,-1.6,-2.3,4970
2017-01-13 02,1484290800,100.49,102.65,WNW,28,31,52,63,-7.9,-1.7,-9,,24100,2.7,,7,,,-1.6,-2.1,4873
2017-01-13 03,1484294400,100.7,102.87,WNW,30,40,55,58,-9.3,-2.1,-10,,24100,2.6,,7,,,-1.6,-2.1,4844
2017-01-13 04,1484298000,100.9,103.08,WNW,29,30,43,56,-11,-3.4,-11,,24100,2.6,,5,,,-2.1,-3.5,4906
2017-01-13 05,1484301600,101,103.18,WNW,28,22,,60,-10.7,-4,-11,,24100,2.6,,4,,,-3.5,-4,5133
2017-01-13 06,1484305200,101.15,103.34,WNW,29,35,49,51,-12.4,-3.7,-12,,24100,2.6,,6,,,-3.5,-4.1,5710
2017-01-13 07,1484308800,101.3,103.49,WNW,29,25,41,54,-12.7,-4.7,-12,,24100,2.7,,2,,,-3.7,-4.7,6318
2017-01-13 08,1484312400,101.43,103.63,W,27,21,,59,-12.1,-5.3,-12,,24100,2.7,,6,,,-4.8,-5.3,6473
2017-01-13 09,1484316000,101.56,103.76,WNW,28,27,38,54,-12.8,-4.8,-12,,24100,2.8,,7,,,-4.8,-5.4,6533
2017-01-13 10,1484319600,101.66,103.86,WNW,28,26,38,52,-12.1,-3.6,-11,,24100,2.8,,8,,,-3.5,-4.8,6552
2017-01-13 11,1484323200,101.73,103.93,WNW,29,31,40,51,-11.9,-3.1,-11,,24100,2.8,,7,,,-2.9,-3.7,6616
2017-01-13 12,1484326800,101.74,103.94,WNW,30,24,34,52,-11.9,-3.4,-10,,24100,2.7,,7,,,-2.8,-3.7,6650
2017-01-13 13,1484330400,101.73,103.93,WNW,28,26,,53,-11.2,-2.9,-10,,24100,2.6,,8,,,-2.9,-3.7,6681
2017-01-13 14,1484334000,101.77,103.97,NW,30,20,30,54,-11.6,-3.6,-10,,19300,2.6,,8,,,-2.8,-3.6,6683
2017-01-13 15,1484337600,101.83,104.04,NNW,32,18,,63,-9.9,-3.8,-10,,17700,2.5,,8,,,-3.2,-3.9,6658
2017-01-13 16,1484341200,101.9,104.11,NNW,32,23,,52,-12.3,-3.8,-11,,19300,2.6,,8,,,-3.5,-4.2,6783
2017-01-13 17,1484344800,101.97,104.19,NNE,1,21,,67,-10.6,-5.4,-12,,24100,2.6,,8,,,-3.8,-5.4,7035
2017-01-13 18,1484348400,102.05,104.27,N,0,15,,67,-11,-5.8,-12,,24100,2.6,,7,,,-5.4,-5.9,7010
2017-01-13 19,1484352000,102.08,104.3,N,0,20,,67,-11.3,-6.1,-13,,24100,2.6,,7,,,-5.8,-6.2,6907
2017-01-13 20,1484355600,102.1,104.33,NNW,34,16,,67,-11.5,-6.3,-12,,24100,2.7,,6,,,-6.1,-6.4,6775
2017-01-13 21,1484359200,102.1,104.32,N,35,18,,66,-12,-6.6,-13,,24100,2.7,,7,,,-6.3,-6.6,6515
2017-01-13 22,1484362800,102.06,104.28,N,35,17,,63,-12.9,-7,-13,,24100,2.7,,6,,,-6.6,-7,6178
2017-01-13 23,1484366400,102.01,104.23,N,35,14,,67,-12.7,-7.6,-14,,24100,2.7,,3,,,-7,-7.6,5741
2017-01-14 00,1484370000,101.96,104.18,N,0,9,,68,-13.1,-8.2,-13,,24100,2.8,,3,,,-7.6,-8.2,5387
2017-01-14 01,1484373600,101.94,104.16,NNE,2,8,,69,-13.2,-8.5,-13,,24100,2.8,,3,,,-8.1,-8.8,5184
2017-01-14 02,1484377200,101.88,104.1,E,8,7,,66,-14.1,-8.8,-13,,24100,2.7,,7,,,-8.5,-8.8,5050
2017-01-14 03,1484380800,101.83,104.05,ENE,7,6,,63,-14.4,-8.6,-12,,24100,2.6,,8,,,-8.6,-8.9,4955
2017-01-14 04,1484384400,101.77,103.99,ENE,5,7,,61,-14.8,-8.6,-12,,24100,2.6,,8,,,-8.5,-8.7,4920
2017-01-14 05,1484388000,101.71,103.93,ENE,7,7,,58,-15.8,-9,-13,,24100,2.5,,7,,,-8.6,-9,5012
2017-01-14 06,1484391600,101.67,103.89,NE,4,9,,59,-15.4,-8.8,-13,,24100,2.5,,7,,,-8.8,-9.1,5222
2017-01-14 07,1484395200,101.57,103.79,NNE,3,12,,63,-14.6,-8.8,-14,,24100,2.7,,8,,,-8.7,-8.9,5492
2017-01-14 08,1484398800,101.54,103.76,N,35,11,,63,-14.7,-8.9,-14,,24100,2.8,,8,,,-8.6,-9,5730
2017-01-14 09,1484402400,101.47,103.69,NNE,2,12,,63,-14.2,-8.3,-14,,24100,2.9,,7,,,-8.3,-8.8,5974
2017-01-14 10,1484406000,101.4,103.62,NE,5,8,,65,-12.8,-7.3,-11,,24100,2.9,,8,,,-7.1,-8.3,6143
2017-01-14 11,1484409600,101.28,103.49,ENE,6,5,,68,-11.4,-6.4,-9,,24100,2.8,,8,,,-6.4,-7.5,6241
2017-01-14 12,1484413200,101.13,103.34,SE,13,5,,69,-10.5,-5.7,-8,,24100,2.8,,8,,,-5.7,-6.4,6247
2017-01-14 13,1484416800,100.97,103.18,ESE,11,4,,69,-9.8,-4.9,-7,,24100,2.7,,8,,,-4.9,-5.8,6193
2017-01-14 14,1484420400,100.85,103.05,,36,3,,68,-9.4,-4.3,-6,,24100,2.7,,8,,,-4.2,-5.1,6074
2017-01-14 15,1484424000,100.79,102.99,SSE,16,8,,67,-9,-3.7,-7,,24100,2.7,,8,,,-3.4,-4.4,6037
2017-01-14 16,1484427600,100.74,102.94,S,18,6,,68,-8.5,-3.4,-6,,24100,2.7,,8,,,-3.3,-3.6,6131
2017-01-14 17,1484431200,100.68,102.88,SW,22,7,,69,-8.6,-3.7,-7,,24100,2.8,,8,,,-3.4,-3.7,6442
2017-01-14 18,1484434800,100.68,102.88,SW,21,10,,71,-8.7,-4.2,-8,,24100,2.9,,3,,,-3.7,-4.2,6484
2017-01-14 19,1484438400,100.67,102.87,SSW,21,6,,74,-8.4,-4.4,-7,,24100,3.1,,1,,,-4,-4.5,6333
2017-01-14 20,1484442000,100.64,102.84,SSW,19,8,,75,-8.4,-4.6,-8,,24100,3.3,,0,,,-4.2,-4.7,6162
2017-01-14 21,1484445600,100.64,102.84,SW,23,6,,73,-8.7,-4.6,-7,,24100,3.5,,0,,,-4.4,-4.9,5958
2017-01-14 22,1484449200,100.67,102.87,WNW,28,5,,74,-8.8,-4.8,-7,,24100,3.7,,1,,,-4.5,-5.3,5709
2017-01-14 23,1484452800,100.66,102.86,W,27,6,,76,-9,-5.4,-8,,24100,3.7,,0,,,-4.6,-5.9,5417
2017-01-15 00,1484456400,100.67,102.87,WNW,28,7,,75,-9.6,-5.9,-9,,24100,3.6,,1,,,-4.9,-5.9,5130
2017-01-15 01,1484460000,100.65,102.84,WSW,25,8,,78,-8.9,-5.6,-9,,24100,3.5,,7,,,-5.4,-6.6,4915
2017-01-15 02,1484463600,100.62,102.81,WSW,24,15,,78,-9.3,-6.1,-12,,24100,3.4,,1,,,-5.1,-6.5,4765
2017-01-15 03,1484467200,100.66,102.85,WSW,24,14,,80,-9.9,-7,-13,,24100,3.4,,1,,,-6.2,-7.2,4690
2017-01-15 04,1484470800,100.67,102.86,WSW,25,10,,81,-9.4,-6.7,-11,,24100,3.4,,7,,,-6.1,-7.1,4655
2017-01-15 05,1484474400,100.69,102.88,W,26,13,,80,-8.2,-5.3,-10,,24100,3.4,,7,,,-5.3,-6.6,4703
2017-01-15 06,1484478000,100.71,102.91,W,27,13,,80,-9.5,-6.6,-12,,24100,3.5,,1,,,-5.2,-6.6,4837
2017-01-15 07,1484481600,100.77,102.96,W,27,12,,77,-8.8,-5.4,-10,,24100,3.5,,1,,,-4.8,-7,5023
2017-01-15 08,1484485200,100.82,103.01,WNW,28,12,,76,-8.2,-4.6,-9,,24100,3.6,,4,,,-4.6,-5.8,5231
2017-01-15 09,1484488800,100.88,103.07,WSW,23,11,,77,-6.9,-3.4,-8,,24100,3.6,,6,,,-2.8,-4.8,5484
2017-01-15 10,1484492400,100.91,103.1,W,28,13,,75,-6.1,-2.2,-7,,24100,3.6,,7,,,-2.1,-3.5,5661
2017-01-15 11,1484496000,100.9,103.09,NW,31,10,,64,-7.4,-1.4,-5,,24100,3.5,,8,,,-1.4,-2.2,5786
2017-01-15 12,1484499600,100.84,103.03,WSW,24,9,,67,-6.5,-1.1,-4,,24100,3.3,,7,,,-1,-1.6,5844
2017-01-15 13,1484503200,100.77,102.96,W,26,7,,62,-7,-0.6,-3,,24100,2.9,,7,,,-0.6,-1.2,5838
2017-01-15 14,1484506800,100.74,102.93,W,26,5,,61,-7.3,-0.7,-2,,24100,2.7,,8,,,-0.5,-0.8,5864
2017-01-15 15,1484510400,100.73,102.92,WSW,24,14,,60,-7.2,-0.3,-5,,24100,2.7,,7,,,-0.2,-0.7,5902
2017-01-15 16,1484514000,100.7,102.89,WSW,25,14,,59,-7.4,-0.3,-5,,24100,2.7,,7,,,-0.1,-0.4,6074
2017-01-15 17,1484517600,100.74,102.92,WSW,25,17,,60,-7.4,-0.6,-6,,24100,2.8,,7,,,-0.3,-0.6,6461
2017-01-15 18,1484521200,100.75,102.94,WSW,25,13,,61,-7.5,-0.9,-5,,24100,2.8,,7,,,-0.6,-1.3,6499
2017-01-15 19,1484524800,100.72,102.91,WSW,25,7,,62,-8.3,-2,-5,,24100,2.9,,1,,,-0.9,-2,6361
2017-01-15 20,1484528400,100.71,102.89,S,19,5,,63,-8,-1.9,-4,,24100,3,,1,,,-1.4,-2.1,6211
2017-01-15 21,1484532000,100.69,102.87,SSW,20,12,,68,-7.8,-2.7,-7,,24100,3.1,,0,,,-1.8,-2.8,5986
2017-01-15 22,1484535600,100.69,102.87,SSW,21,11,,76,-6.7,-3,-7,,24100,3.3,,0,,,-2.3,-3.1,5666
2017-01-15 23,1484539200,100.69,102.87,SW,22,8,,80,-7.1,-4.1,-8,,24100,3.5,,0,,,-3,-4.1,5325
2017-01-16 00,1484542800,100.69,102.88,W,26,8,,84,-8.2,-5.9,-10,,24100,3.7,,0,,,-3.8,-5.9,5089
2017-01-16 01,1484546400,100.64,102.82,WSW,24,12,,81,-8.1,-5.3,-10,,24100,3.8,,0,,,-4.9,-5.9,4922
2017-01-16 02,1484550000,100.64,102.82,SW,22,10,,83,-7.9,-5.5,-10,,24100,3.8,,0,,,-5.2,-6.2,4812
2017-01-16 03,1484553600,100.65,102.83,SW,22,10,,85,-7.3,-5.2,-10,,19300,3.8,,0,,,-5.2,-5.9,4809
2017-01-16 04,1484557200,100.64,102.82,SW,23,10,,85,-7.8,-5.7,-10,,19300,3.8,,0,,,-5.3,-6.3,4878
2017-01-16 05,1484560800,100.62,102.8,SSW,21,9,,83,-7.7,-5.2,-9,,24100,3.9,,0,,,-5,-5.8,5154
2017-01-16 06,1484564400,100.62,102.8,SW,21,9,,82,-7.9,-5.3,-9,,19300,4,,0,,,-5,-5.4,5678
2017-01-16 07,1484568000,100.64,102.82,SW,22,3,,82,-7.8,-5.2,-7,,19300,4.2,,1,,,-5,-5.7,6356
2017-01-16 08,1484571600,100.62,102.8,SW,22,14,,82,-7.5,-4.9,-10,,16100,4.3,,1,,,-4.9,-5.6,6454
2017-01-16 09,1484575200,100.65,102.83,SSW,20,7,,76,-6.7,-3,-6,,19300,4.6,,4,,,-3,-5.1,6480
2017-01-16 10,1484578800,100.63,102.81,WSW,24,18,,74,-5.3,-1.2,-6,,24100,4.7,,6,,,-1.2,-3,6494
2017-01-16 11,1484582400,100.64,102.82,SW,22,17,,68,-5.4,-0.2,-5,,19300,4.6,,7,,,-0.1,-1.2,6499
2017-01-16 12,1484586000,100.54,102.72,WSW,25,20,,61,-5.1,1.6,,,19300,4.3,,7,,,1.6,-0.3,6486
2017-01-16 13,1484589600,100.48,102.65,W,26,23,,57,-6,1.6,,,19300,4.1,,7,,,1.8,1.4,6523
2017-01-16 14,1484593200,100.39,102.56,W,26,18,,52,-6.7,2.2,,,19300,4,,7,,,2.2,1.5,6515
2017-01-16 15,1484596800,100.36,102.53,WSW,25,12,,51,-6.6,2.5,,,19300,3.9,,7,,,2.6,2.2,6477
2017-01-16 16,1484600400,100.36,102.53,WSW,25,11,,53,-6.7,1.9,,,19300,4,,8,,,2.5,1.9,6569
2017-01-16 17,1484604000,100.38,102.55,NW,30,4,,55,-7,1.1,,,24100,4.1,,7,,,1.9,1,6925
2017-01-16 18,1484607600,100.38,102.55,,36,1,,52,-7.3,1.5,,,24100,4.4,,7,,,1.5,0.7,6998
2017-01-16 19,1484611200,100.37,102.54,SSE,16,3,,57,-6.9,0.7,,,24100,4.6,,8,,,1.6,0.5,6896
2017-01-16 20,1484614800,100.34,102.51,SSW,19,9,,64,-5.9,0.1,,,24100,4.8,,5,,,0.8,-0.3,6727
2017-01-16 21,1484618400,100.32,102.49,,36,1,,64,-5.7,0.3,,,24100,4.8,,7,,,0.4,-0.3,6430
2017-01-16 22,1484622000,100.29,102.46,WSW,24,3,,62,-6.6,-0.2,-1,,24100,5,,7,,,0.9,-0.7,5990
2017-01-16 23,1484625600,100.24,102.4,,36,2,,59,-6.3,0.8,,,24100,5,,7,,,1.1,-0.4,5506
2017-01-17 00,1484629200,100.19,102.34,SSW,20,4,,62,-5.7,0.8,,,24100,4.9,,8,,,1.1,0.6,5123
2017-01-17 01,1484632800,100.08,102.23,SE,12,4,,63,-5.8,0.4,,,24100,4.5,,7,,,1,0.3,4948
2017-01-17 02,1484636400,100.08,102.23,ENE,7,3,,67,-5.2,0.2,,,19300,4.5,,8,,,0.5,-0.3,4831
2017-01-17 03,1484640000,100.06,102.21,ENE,7,8,,69,-4.5,0.5,,,16100,4.6,,8,,,0.8,0.2,4802
2017-01-17 04,1484643600,99.98,102.13,ENE,6,5,,80,-2.7,0.4,,,16100,4.8,,8,,,0.6,0.4,4846
2017-01-17 05,1484647200,99.93,102.08,E,9,6,,89,-1.1,0.5,,,12900,4.8,,8,,,0.5,0.3,5058
2017-01-17 06,1484650800,99.83,101.98,E,9,9,,92,-0.5,0.7,,,9700,4.7,,8,,,0.7,0.4,5605
2017-01-17 07,1484654400,99.68,101.83,E,8,14,,94,0.1,1,,,12900,4.5,,8,,,1,0.6,6243
2017-01-17 08,1484658000,99.58,101.73,E,8,20,,94,0.1,1,,,4000,4.4,,8,,,1.1,0.9,6457
2017-01-17 09,1484661600,99.54,101.68,ENE,7,17,,92,0.2,1.4,,,6400,4.1,,8,,,1.4,1.1,6577
2017-01-17 10,1484665200,99.43,101.57,E,8,23,35,92,0.1,1.3,,,6400,3.8,,8,,,1.5,1.3,6782
2017-01-17 11,1484668800,99.28,101.42,ENE,7,19,40,93,0,1,,,6400,3.5,,8,,,1.3,0.9,6900
2017-01-17 12,1484672400,99.12,101.25,E,9,23,45,92,0.3,1.5,,,6400,3.2,,8,,,1.5,1,6934
2017-01-17 13,1484676000,99.06,101.19,E,8,22,37,93,0.2,1.2,,,8100,3,,8,,,1.5,1.1,6954
2017-01-17 14,1484679600,98.98,101.11,ENE,6,22,,94,0.3,1.2,,,8100,2.8,,8,,,1.2,1.1,6889
2017-01-17 15,1484683200,98.91,101.04,ENE,7,14,,95,0.6,1.3,,,6400,2.7,,8,,,1.3,1.2,6843
2017-01-17 16,1484686800,98.88,101.01,ENE,7,19,30,95,1,1.7,,,4800,2.8,,8,,,1.7,1.3,6955
2017-01-17 17,1484690400,98.89,101.02,ENE,7,15,29,95,0.8,1.5,,,6400,2.8,,8,,,1.7,1.5,7123
2017-01-17 18,1484694000,98.9,101.03,ENE,6,10,,95,0.7,1.4,,,8100,2.8,,8,,,1.5,1.3,7034
