\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,\r
\\\\Created at 2018-05-22 08:00:00,,,,,,,,,,,,,,\r
\\\\For 2017,,,,,,,,,,,,,,\r
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff\r
2017-09-13,12,15335,406,964,885,721,6343,716,96,3301,502,1505,15440,105\r
2017-09-13,13,15705,418,938,936,738,6481,754,97,3391,519,1558,15830,126\r
2017-09-13,14,15995,435,944,979,769,6604,795,53,3444,514,1568,16105,110\r
2017-09-13,15,16360,446,985,972,853,6692,825,44,3505,520,1607,16450,90\r
2017-09-13,16,16903,444,1005,1020,1023,6759,868,48,3636,539,1628,16969,67\r
2017-09-13,17,17310,436,1049,1047,1147,6780,936,47,3642,554,1722,17361,51\r
2017-09-13,18,17318,445,1063,1007,1195,6648,983,47,3613,554,1753,17308,-10\r
2017-09-13,19,17453,458,1093,1034,1254,6554,1028,47,3618,584,1777,17448,-5\r
2017-09-13,20,17621,476,1151,1033,1260,6585,1047,45,3652,581,1800,17629,8\r
2017-09-13,21,16660,486,1130,933,1189,6240,977,41,3491,559,1717,16763,103\r
2017-09-13,22,15509,485,1082,1040,905,5736,866,39,3234,486,1604,15478,-32\r
2017-09-13,23,13968,429,1041,933,822,5216,746,36,2958,455,1458,14093,125\r
2017-09-13,24,12998,432,975,751,868,4812,680,32,2768,401,1383,13103,105\r
2017-09-14,1,12505,421,954,816,716,4549,626,28,2631,405,1332,12479,-26\r
2017-09-14,2,12105,415,950,764,718,4382,599,29,2556,361,1309,12083,-21\r
2017-09-14,3,11974,411,946,768,709,4304,588,32,2574,384,1286,12003,29\r
2017-09-14,4,12053,409,942,781,708,4315,599,34,2586,355,1296,12026,-27\r
2017-09-14,5,12500,408,945,827,737,4510,640,34,2650,381,1338,12470,-30\r
2017-09-14,6,13716,420,976,932,826,5021,742,38,2904,419,1452,13730,14\r
2017-09-14,7,15041,419,1019,1011,855,5583,833,34,3171,461,1574,14959,-82\r
2017-09-14,8,15330,438,1007,858,995,5902,824,13,3290,463,1583,15373,43\r
2017-09-14,9,15499,447,1022,879,866,6229,783,39,3305,487,1559,15616,117\r
2017-09-14,10,15917,430,1029,903,775,6544,751,40,3413,511,1552,15948,31\r
2017-09-14,11,16175,392,1009,901,766,6732,753,43,3480,535,1560,16170,-4\r
2017-09-14,12,16378,396,1009,945,764,6871,782,43,3541,540,1552,16443,65\r
2017-09-14,13,16833,426,999,998,775,7090,804,41,3611,554,1590,16887,54\r
2017-09-14,14,17035,465,1018,1014,833,7137,819,44,3669,558,1596,17154,119\r
2017-09-14,15,17262,475,1033,1069,868,7227,853,41,3682,571,1611,17431,169\r
2017-09-14,16,17885,479,1045,1119,990,7301,930,46,3748,587,1692,17936,51\r
2017-09-14,17,18214,474,1052,1152,1146,7268,1011,49,3748,593,1766,18258,44\r
2017-09-14,18,18101,478,1062,1078,1250,7120,1066,50,3708,581,1796,18190,89\r
2017-09-14,19,18419,491,1105,1077,1313,7077,1098,50,3733,597,1818,18359,-60\r
2017-09-14,20,18473,502,1120,1044,1313,7097,1115,-8,3809,591,1834,18415,-58\r
2017-09-14,21,17644,507,1099,976,1234,6811,1042,45,3561,561,1758,17595,-50\r
2017-09-14,22,16073,441,1080,876,1159,6284,928,43,3270,505,1638,16223,151\r
2017-09-14,23,14850,419,1076,781,1067,5679,811,38,3040,465,1509,14883,34\r
2017-09-14,24,13825,397,1039,679,993,5216,729,36,2866,406,1416,13777,-48\r
2017-09-15,1,13143,422,1040,829,745,4894,668,34,2754,393,1356,13135,-8\r
2017-09-15,2,12708,466,1033,802,718,4677,635,29,2663,363,1315,12700,-8\r
2017-09-15,3,12448,464,1021,795,709,4563,615,29,2619,349,1288,12452,4\r
2017-09-15,4,12384,465,998,784,713,4502,618,28,2593,376,1296,12374,-10\r
2017-09-15,5,12829,451,1015,819,750,4724,654,34,2684,359,1331,12821,-8\r
2017-09-15,6,13974,457,1042,725,1032,5223,744,38,2904,396,1435,13997,23\r
2017-09-15,7,15283,449,1042,829,1075,5778,844,41,3143,439,1547,15188,-95\r
2017-09-15,8,15567,483,1044,906,970,6064,840,42,3248,454,1568,15618,51\r
2017-09-15,9,15725,490,1045,876,941,6377,811,42,3283,477,1561,15902,177\r
2017-09-15,10,16158,495,1060,915,850,6682,794,42,3381,512,1560,16290,132\r
2017-09-15,11,16510,473,1045,926,799,6922,775,48,3425,532,1567,16512,2\r
2017-09-15,12,16676,463,1047,980,785,7080,790,57,3478,542,1590,16812,136\r
2017-09-15,13,17096,462,1064,1017,788,7208,826,67,3585,567,1626,17211,114\r
2017-09-15,14,17297,471,1043,1046,841,7261,854,66,3603,582,1662,17428,131\r
2017-09-15,15,17623,482,1075,1082,913,7285,885,66,3634,594,1705,17720,98\r
2017-09-15,16,18032,482,1096,1112,1028,7295,941,69,3709,601,1776,18107,75\r
2017-09-15,17,18233,468,1090,1131,1162,7207,1006,69,3726,598,1828,18283,51\r
2017-09-15,18,17981,481,1096,1084,1234,7005,1038,67,3660,583,1834,18082,101\r
2017-09-15,19,18074,497,1155,1067,1280,6936,1072,70,3644,578,1830,18130,56\r
2017-09-15,20,18049,506,1198,1017,1280,6864,1084,68,3651,578,1821,18067,18\r
2017-09-15,21,17257,491,1176,959,1229,6551,1019,64,3487,551,1731,17258,2\r
2017-09-15,22,16042,511,1142,949,1053,6069,919,59,3253,506,1623,16084,42\r
2017-09-15,23,14671,497,1092,838,1009,5503,810,51,2975,458,1470,14704,33\r
2017-09-15,24,13517,483,1012,781,924,5044,710,49,2769,412,1366,13550,33\r
2017-09-16,1,12796,497,967,701,898,4721,648,50,2571,386,1321,12759,-37\r
2017-09-16,2,12263,494,964,631,898,4488,616,48,2502,372,1279,12293,30\r
2017-09-16,3,11973,493,957,588,895,4337,597,46,2435,363,1246,11957,-16\r
2017-09-16,4,11803,470,942,589,893,4271,592,50,2400,351,1236,11795,-8\r
2017-09-16,5,11851,457,913,598,895,4303,608,51,2442,343,1242,11852,1\r
2017-09-16,6,12213,458,919,624,930,4456,650,51,2526,359,1284,12257,44\r
2017-09-16,7,12748,458,947,687,942,4644,706,58,2606,395,1324,12768,20\r
2017-09-16,8,13586,483,1012,724,958,5045,741,59,2731,449,1380,13582,-4\r
2017-09-16,9,14308,505,1035,814,887,5495,757,62,2910,473,1442,14379,71\r
2017-09-16,10,14941,521,1024,919,765,5895,755,62,3036,503,1489,14969,28\r
2017-09-16,11,15281,529,1021,932,751,6207,764,63,3102,514,1494,15376,95\r
2017-09-16,12,15658,530,1010,1037,715,6403,781,63,3204,530,1501,15774,116\r
2017-09-16,13,15954,520,1012,1161,638,6496,795,61,3260,547,1553,16042,89\r
2017-09-16,14,16093,510,1003,979,858,6562,809,63,3293,554,1580,16210,117\r
2017-09-16,15,16282,517,1022,996,897,6583,839,62,3340,566,1621,16442,160\r
2017-09-16,16,16804,523,1059,1045,1007,6600,908,64,3393,587,1686,16872,68\r
2017-09-16,17,17186,528,1082,1070,1149,6569,1004,66,3409,594,1751,17222,36\r
2017-09-16,18,17034,509,1071,1057,1239,6405,1054,69,3361,576,1768,17108,73\r
2017-09-16,19,16750,495,1076,1041,1261,6293,1061,70,3308,556,1744,16906,156\r
2017-09-16,20,16628,501,1088,1015,1229,6246,1042,71,3261,549,1713,16714,86\r
2017-09-16,21,15965,497,1121,1025,1071,5959,965,66,3184,516,1618,16024,59\r
2017-09-16,22,15000,485,1112,860,1079,5594,877,65,2984,475,1517,15048,48\r
2017-09-16,23,13974,473,1070,769,1017,5181,780,55,2793,427,1404,13969,-5\r
2017-09-16,24,12981,458,1049,805,842,4812,695,51,2568,410,1322,13010,29\r
2017-09-17,1,12227,442,1034,665,889,4499,631,45,2413,400,1283,12302,75\r
2017-09-17,2,11774,445,1012,610,895,4278,597,45,2325,384,1254,11845,71\r
2017-09-17,3,11496,437,1013,593,884,4144,577,46,2308,362,1201,11565,70\r
2017-09-17,4,11223,433,941,571,883,4079,570,44,2225,353,1195,11293,70\r
2017-09-17,5,11189,413,926,570,900,4078,574,46,2257,351,1210,11325,136\r
2017-09-17,6,11578,419,923,588,922,4168,599,46,2358,343,1238,11604,26\r
2017-09-17,7,11919,441,956,706,849,4290,637,46,2385,363,1253,11926,6\r
2017-09-17,8,12620,459,995,684,873,4679,684,52,2517,402,1280,12625,5\r
2017-09-17,9,13342,475,1031,748,806,5142,722,56,2720,422,1328,13450,108\r
2017-09-17,10,14197,486,1059,825,764,5562,738,58,2918,463,1369,14242,45\r
2017-09-17,11,14823,495,1064,895,753,5931,755,58,3040,499,1403,14893,70\r
2017-09-17,12,15430,481,1067,922,813,6204,790,59,3182,532,1466,15518,88\r
2017-09-17,13,15820,496,1068,995,786,6387,833,62,3254,558,1522,15962,141\r
2017-09-17,14,16221,513,1069,987,855,6502,871,64,3323,570,1581,16335,114\r
2017-09-17,15,16659,504,1083,1011,928,6586,891,66,3412,594,1644,16720,62\r
2017-09-17,16,17247,495,1092,1057,1059,6668,967,63,3514,620,1740,17275,29\r
2017-09-17,17,17706,477,1109,1090,1216,6701,1051,68,3558,640,1842,17752,47\r
2017-09-17,18,17719,461,1099,1071,1323,6595,1091,69,3518,644,1864,17736,16\r
2017-09-17,19,17739,458,1115,1060,1364,6568,1104,66,3530,628,1858,17752,13\r
2017-09-17,20,17620,479,1130,1027,1342,6563,1086,64,3553,614,1837,17694,74\r
2017-09-17,21,16675,478,1096,949,1258,6300,994,59,3350,579,1740,16803,128\r
2017-09-17,22,15423,469,1031,837,1163,5869,871,51,3124,514,1620,15550,127\r
2017-09-17,23,14272,446,994,729,1073,5395,763,60,2894,476,1501,14332,60\r
2017-09-17,24,13260,427,953,641,1007,4990,688,57,2703,421,1424,13312,51\r
2017-09-18,1,12746,420,949,585,974,4685,635,53,2624,392,1391,12709,-37\r
2017-09-18,2,12312,417,938,555,951,4508,610,47,2539,404,1362,12331,19\r
2017-09-18,3,12178,413,976,547,946,4432,600,48,2502,378,1343,12185,7\r
2017-09-18,4,12267,407,962,600,905,4434,608,51,2506,390,1368,12232,-35\r
2017-09-18,5,12743,400,970,598,991,4670,649,56,2611,388,1412,12745,2\r
2017-09-18,6,14057,422,953,712,1080,5199,751,59,2896,429,1536,14036,-21\r
2017-09-18,7,15464,459,1020,783,1110,5783,858,63,3154,472,1671,15373,-90\r
2017-09-18,8,15968,472,1025,816,1032,6144,873,76,3263,499,1731,15931,-37\r
2017-09-18,9,16488,462,1008,860,943,6589,871,76,3405,534,1761,16509,21\r
2017-09-18,10,16982,452,1001,892,886,6919,882,80,3490,561,1790,16954,-28\r
2017-09-18,11,17446,442,998,935,859,7214,914,69,3645,589,1801,17466,19\r
2017-09-18,12,17660,429,982,974,866,7350,927,69,3720,612,1831,17761,101\r
2017-09-18,13,18154,423,974,1020,922,7461,955,79,3829,636,1886,18184,30\r
2017-09-18,14,18351,418,989,1052,966,7508,981,81,3866,645,1896,18403,52\r
2017-09-18,15,18651,421,979,1097,1042,7613,1027,79,3931,645,1888,18724,73\r
2017-09-18,16,19138,408,1033,1136,1169,7758,1094,82,3959,657,1873,19169,31\r
2017-09-18,17,19415,383,1041,1167,1278,7758,1123,84,4068,672,1843,19417,2\r
2017-09-18,18,19163,395,1023,1122,1348,7518,1116,83,4018,651,1825,19100,-64\r
2017-09-18,19,19071,414,1057,1179,1344,7398,1130,85,4005,669,1849,19129,59\r
2017-09-18,20,19073,428,1048,1099,1371,7358,1123,83,3999,665,1847,19022,-51\r
2017-09-18,21,18009,426,1035,1005,1290,6979,1042,79,3693,605,1762,17917,-92\r
2017-09-18,22,16672,481,975,884,1189,6416,937,76,3482,566,1647,16653,-19\r
2017-09-18,23,15145,474,902,763,1086,5787,821,72,3169,507,1524,15105,-41\r
2017-09-18,24,13992,452,875,724,960,5307,739,70,2957,459,1438,13982,-10\r
2017-09-19,1,13346,443,894,665,912,5013,689,65,2840,448,1382,13349,3\r
2017-09-19,2,12934,447,905,633,894,4802,657,65,2743,412,1360,12917,-17\r
2017-09-19,3,12791,443,929,617,893,4706,641,65,2695,393,1350,12731,-59\r
2017-09-19,4,12784,429,919,618,915,4706,648,66,2706,401,1348,12757,-27\r
2017-09-19,5,13175,373,898,621,990,4912,687,67,2809,400,1386,13143,-32\r
2017-09-19,6,14464,397,938,747,1094,5475,792,72,3043,453,1503,14515,51\r
2017-09-19,7,15906,428,1000,829,1135,6051,910,73,3260,520,1643,15849,-57\r
2017-09-19,8,16459,461,992,871,1043,6401,953,77,3369,522,1691,16380,-79\r
2017-09-19,9,16822,457,991,913,953,6694,951,80,3437,551,1718,16746,-76\r
2017-09-19,10,17116,456,993,941,881,6948,945,79,3542,561,1764,17110,-6\r
2017-09-19,11,17536,449,953,989,852,7313,948,81,3619,591,1795,17589,53\r
2017-09-19,12,17889,457,960,1026,846,7457,932,79,3693,611,1816,17877,-12\r
2017-09-19,13,18139,447,953,1066,882,7584,939,82,3811,640,1820,18223,85\r
2017-09-19,14,18499,434,966,1102,941,7685,961,81,3833,661,1826,18489,-10\r
2017-09-19,15,18786,442,971,1125,1030,7802,985,86,3912,668,1824,18847,61\r
2017-09-19,16,19265,432,1003,1162,1151,7881,1005,81,4029,684,1875,19302,38\r
2017-09-19,17,19454,429,986,1194,1303,7785,1072,90,4016,685,1891,19449,-5\r
2017-09-19,18,19385,440,995,1147,1393,7572,1093,88,3987,667,1886,19269,-116\r
2017-09-19,19,19385,452,1013,1152,1438,7550,1123,87,3951,673,1909,19348,-37\r
2017-09-19,20,19136,472,1036,1117,1411,7485,1116,82,3883,670,1899,19171,35\r
2017-09-19,21,18145,467,1050,1031,1326,7118,1037,83,3678,621,1825,18237,91\r
2017-09-19,22,16764,446,1029,907,1215,6543,925,32,3453,571,1707,16829,65\r
2017-09-19,23,15258,424,985,791,1125,5904,812,68,3105,525,1579,15318,60\r
2017-09-19,24,14173,408,952,748,1000,5416,736,65,2904,471,1482,14181,8\r
2017-09-20,1,13447,400,940,791,858,5074,684,64,2761,425,1426,13422,-24\r
2017-09-20,2,12972,394,940,604,997,4842,644,63,2667,412,1402,12966,-6\r
2017-09-20,3,12736,392,985,582,996,4694,631,2,2660,383,1382,12707,-29\r
2017-09-20,4,12671,389,1005,775,788,4676,632,5,2634,368,1373,12645,-26\r
2017-09-20,5,13120,376,987,638,1025,4856,676,8,2737,402,1415,13120,0\r
2017-09-20,6,14436,388,1013,756,1126,5447,777,5,2944,457,1542,14453,17\r
2017-09-20,7,15774,386,1009,835,1170,6025,877,16,3217,492,1668,15696,-78\r
2017-09-20,8,16316,411,1019,876,1096,6343,903,10,3361,508,1724,16250,-65\r
2017-09-20,9,16707,456,1012,913,986,6584,899,15,3485,539,1734,16623,-84\r
2017-09-20,10,17040,455,1014,971,899,6861,906,21,3570,570,1734,17002,-38\r
2017-09-20,11,17357,455,1003,998,876,7136,879,20,3692,593,1716,17366,9\r
2017-09-20,12,17678,454,992,1014,891,7320,855,43,3783,615,1766,17733,55\r
2017-09-20,13,18124,449,977,1045,930,7538,867,82,3789,637,1830,18145,21\r
2017-09-20,14,18376,425,938,1074,961,7696,900,84,3856,658,1882,18475,99\r
2017-09-20,15,18792,425,963,1079,1025,7792,951,86,3896,667,1956,18841,49\r
2017-09-20,16,19243,387,993,1124,1140,7829,1036,88,3998,692,2024,19310,67\r
2017-09-20,17,19545,375,1012,1163,1289,7786,1123,89,4090,697,2075,19697,152\r
2017-09-20,18,19516,385,1034,1116,1370,7573,1161,90,3994,674,2102,19499,-17\r
2017-09-20,19,19370,398,1066,1113,1415,7439,1177,90,3938,694,2108,19438,68\r
2017-09-20,20,19393,433,1102,1080,1400,7351,1162,88,3921,668,2100,19306,-87\r
2017-09-20,21,18140,444,1105,992,1317,6967,1065,78,3663,625,1966,18222,82\r
2017-09-20,22,16513,483,1054,870,1215,6405,942,76,3339,558,1797,16739,226\r
2017-09-20,23,15123,466,1018,745,1122,5791,819,66,3075,489,1632,15222,99\r
2017-09-20,24,13845,448,992,896,802,5269,729,64,2843,455,1525,14025,180\r
2017-09-21,1,13249,431,990,739,881,4949,672,65,2698,424,1460,13308,59\r
2017-09-21,2,12891,424,1025,808,766,4695,639,59,2637,416,1421,12890,-1\r
2017-09-21,3,12722,424,1023,561,988,4627,617,62,2605,379,1398,12684,-38\r
2017-09-21,4,12598,421,1049,556,1001,4602,619,60,2614,399,1380,12702,104\r
2017-09-21,5,13118,414,1009,605,1031,4809,654,64,2666,434,1423,13109,-8\r
2017-09-21,6,14332,431,1043,725,1115,5347,754,72,2916,429,1546,14379,47\r
2017-09-21,7,15602,423,1088,800,1151,5904,842,74,3173,477,1659,15592,-10\r
2017-09-21,8,15929,445,1085,829,1051,6225,843,73,3274,493,1694,16011,83\r
2017-09-21,9,16461,432,1087,845,928,6674,823,81,3398,535,1718,16520,60\r
2017-09-21,10,17046,421,1091,872,854,7057,836,79,3519,571,1765,17065,19\r
2017-09-21,11,17500,410,1031,902,848,7343,863,79,3621,602,1820,17519,19\r
2017-09-21,12,17886,404,1058,932,874,7501,884,81,3721,619,1884,17959,72\r
2017-09-21,13,18102,391,1069,967,886,7663,914,82,3835,655,1963,18425,323\r
2017-09-21,14,18710,390,1073,1005,918,7774,954,85,3959,670,2030,18857,147\r
2017-09-21,15,19153,392,1071,1043,983,7866,1009,89,4030,685,2102,19270,117\r
2017-09-21,16,19554,351,1036,1088,1084,7884,1080,91,4092,697,2184,19587,33\r
2017-09-21,17,19726,335,1028,1107,1221,7797,1153,92,4112,685,2230,19760,34\r
2017-09-21,18,19488,346,1022,1055,1319,7538,1184,89,4046,662,2242,19503,16\r
2017-09-21,19,19280,376,1060,1049,1377,7432,1203,87,4037,646,2209,19476,196\r
2017-09-21,20,19195,395,1134,1006,1363,7335,1191,81,4016,641,2178,19339,144\r
2017-09-21,21,18247,425,1148,920,1287,7023,1100,76,3776,605,2068,18430,183\r
2017-09-21,22,16847,475,1165,806,1193,6473,973,75,3449,548,1909,17066,219\r
2017-09-21,23,15411,459,1107,691,1101,5858,836,68,3183,488,1715,15506,95\r
2017-09-21,24,14295,439,1082,838,803,5334,745,64,2972,440,1556,14274,-21\r
2017-09-22,1,13441,428,1066,563,1003,5016,682,62,2813,425,1473,13531,90\r
2017-09-22,2,13083,424,1050,522,997,4804,645,60,2695,442,1449,13089,6\r
2017-09-22,3,12835,420,1034,503,978,4697,627,61,2603,390,1445,12759,-77\r
2017-09-22,4,12731,411,1028,513,978,4681,628,60,2597,370,1437,12705,-26\r
2017-09-22,5,13145,401,1024,559,1012,4860,671,65,2682,428,1472,13176,31\r
2017-09-22,6,14435,439,1065,665,1094,5373,766,63,2926,471,1587,14448,14\r
2017-09-22,7,15703,435,1096,785,1086,5951,859,73,3175,469,1693,15622,-81\r
2017-09-22,8,16153,459,1089,777,1026,6328,865,74,3333,483,1723,16158,4\r
2017-09-22,9,16665,463,1063,804,905,6763,859,76,3459,510,1766,16668,2\r
2017-09-22,10,17295,465,1048,837,838,7120,863,80,3638,547,1830,17267,-28\r
2017-09-22,11,17714,459,1049,878,819,7398,877,82,3714,580,1900,17755,41\r
2017-09-22,12,18150,451,1061,916,835,7560,903,80,3785,603,1979,18173,22\r
2017-09-22,13,18543,445,1107,942,854,7724,945,80,3915,626,2059,18697,154\r
2017-09-22,14,18883,438,1145,970,893,7720,980,84,3974,635,2124,18964,81\r
2017-09-22,15,19132,427,1133,1004,960,7726,1032,90,4003,639,2171,19186,54\r
2017-09-22,16,19570,379,1121,1044,1068,7733,1103,85,4062,657,2227,19480,-90\r
2017-09-22,17,19711,367,1124,1063,1208,7651,1170,86,4084,666,2255,19674,-38\r
2017-09-22,18,19446,389,1087,1009,1306,7353,1197,87,4000,642,2246,19318,-128\r
2017-09-22,19,19184,414,1056,992,1339,7202,1210,82,3947,630,2204,19076,-108\r
2017-09-22,20,18925,495,1074,944,1323,7037,1185,82,3869,618,2158,18786,-139\r
2017-09-22,21,17787,481,1143,876,1253,6675,1099,79,3615,578,2021,17820,33\r
2017-09-22,22,16429,452,1134,786,1177,6184,991,75,3353,527,1869,16548,119\r
2017-09-22,23,15074,433,1133,686,1099,5621,868,69,3098,473,1683,15164,90\r
2017-09-22,24,13997,421,1117,613,1033,5164,764,61,2844,426,1553,13997,0\r
2017-09-23,1,13183,411,1078,562,1001,4832,686,57,2658,452,1481,13219,36\r
2017-09-23,2,12711,411,1059,533,971,4600,649,51,2548,455,1427,12705,-6\r
2017-09-23,3,12319,401,1064,502,955,4421,616,51,2496,445,1384,12335,16\r
2017-09-23,4,12062,381,1050,654,780,4318,607,48,2427,438,1364,12068,6\r
2017-09-23,5,12099,375,1029,515,955,4363,615,56,2412,418,1379,12116,17\r
2017-09-23,6,12458,371,1038,539,984,4539,657,57,2473,378,1429,12465,7\r
2017-09-23,7,13002,361,1049,580,1009,4748,723,61,2616,399,1480,13026,24\r
2017-09-23,8,14002,394,1103,836,778,5213,780,63,2848,451,1544,14008,6\r
2017-09-23,9,14954,413,1117,729,890,5739,797,77,3095,501,1606,14963,9\r
2017-09-23,10,15760,427,1151,789,852,6231,836,75,3331,541,1681,15914,154\r
2017-09-23,11,16710,433,1173,864,848,6701,886,84,3494,586,1763,16832,122\r
2017-09-23,12,17386,442,1149,937,869,7043,940,80,3616,621,1845,17541,155\r
2017-09-23,13,17926,440,1119,978,885,7260,972,79,3744,650,1922,18049,122\r
2017-09-23,14,18322,434,1096,1003,916,7426,1001,81,3826,675,2001,18459,138\r
2017-09-23,15,18789,418,1151,1040,996,7554,1046,82,3895,695,2057,18933,144\r
2017-09-23,16,19374,378,1138,1080,1122,7648,1128,87,3980,718,2121,19400,26\r
2017-09-23,17,19753,373,1129,1118,1263,7662,1215,88,4054,723,2179,19805,52\r
2017-09-23,18,19729,378,1125,1084,1356,7514,1254,89,4002,696,2177,19676,-53\r
2017-09-23,19,19501,382,1124,1065,1377,7428,1253,88,3945,670,2125,19456,-45\r
2017-09-23,20,19224,433,1157,1020,1343,7293,1206,85,3830,649,2062,19076,-148\r
2017-09-23,21,18330,506,1163,953,1291,6970,1113,81,3675,598,1943,18292,-38\r
2017-09-23,22,17167,501,1140,868,1215,6530,1007,75,3431,553,1810,17130,-36\r
2017-09-23,23,15903,479,1073,778,1136,6066,902,69,3186,495,1672,15856,-47\r
2017-09-23,24,14552,449,1046,695,1081,5632,805,64,2931,439,1540,14682,130\r
2017-09-24,1,13832,437,1044,764,899,5288,738,56,2774,415,1445,13859,27\r
2017-09-24,2,13348,444,1020,729,867,5015,695,52,2662,420,1394,13298,-50\r
2017-09-24,3,12935,443,999,715,845,4813,662,53,2585,402,1360,12878,-57\r
2017-09-24,4,12661,429,1009,695,852,4690,650,55,2526,398,1333,12636,-25\r
2017-09-24,5,12612,426,985,686,859,4672,650,57,2505,395,1336,12570,-42\r
2017-09-24,6,12819,428,995,711,880,4757,671,59,2545,402,1364,12812,-7\r
2017-09-24,7,13279,435,1006,744,902,4875,723,61,2623,415,1388,13170,-109\r
2017-09-24,8,14183,455,1048,797,887,5373,786,75,2853,466,1432,14172,-12\r
2017-09-24,9,15453,480,1068,805,959,6072,855,80,3093,504,1517,15434,-19\r
2017-09-24,10,16544,465,1078,891,935,6728,918,82,3324,562,1614,16595,51\r
2017-09-24,11,17605,469,1035,977,954,7256,967,83,3554,613,1729,17637,32\r
2017-09-24,12,18406,453,1030,1050,965,7624,1018,84,3758,654,1839,18475,69\r
2017-09-24,13,19031,464,1028,1102,985,7849,1053,85,3896,688,1914,19065,34\r
2017-09-24,14,19447,457,1010,1160,1008,7987,1084,86,3965,714,1988,19459,11\r
2017-09-24,15,19847,409,1039,1205,1068,8048,1132,89,3979,721,2059,19748,-99\r
2017-09-24,16,20097,406,1005,1254,1186,8042,1204,86,3995,734,2124,20037,-60\r
2017-09-24,17,20443,403,947,1280,1339,8046,1295,86,4064,749,2185,20394,-49\r
2017-09-24,18,20457,402,966,1254,1431,7926,1336,85,4020,736,2193,20348,-109\r
2017-09-24,19,20350,410,981,1247,1467,7895,1334,85,3992,721,2160,20293,-57\r
2017-09-24,20,20130,432,967,1203,1437,7805,1290,85,3966,715,2115,20016,-114\r
2017-09-24,21,19252,452,1065,1112,1362,7483,1182,85,3805,687,1991,19223,-29\r
2017-09-24,22,18112,435,1125,993,1290,7051,1056,76,3589,608,1835,18058,-53\r
2017-09-24,23,16517,410,1101,865,1200,6509,923,72,3300,581,1689,16650,134\r
2017-09-24,24,15288,459,1062,765,1125,5997,821,66,3090,505,1563,15452,164\r
2017-09-25,1,14556,451,1042,789,978,5609,758,63,2908,474,1489,14561,5\r
2017-09-25,2,14125,448,1036,782,930,5347,720,59,2810,484,1453,14067,-58\r
2017-09-25,3,13789,446,1014,754,916,5149,695,61,2727,472,1445,13679,-109\r
2017-09-25,4,13684,443,1008,797,877,5111,696,64,2713,481,1448,13636,-48\r
2017-09-25,5,14147,439,1009,728,1027,5345,732,64,2817,477,1485,14120,-27\r
2017-09-25,6,15539,453,1053,796,1172,5923,824,69,3077,522,1624,15515,-24\r
2017-09-25,7,16990,454,1074,893,1202,6485,922,72,3369,522,1755,16748,-242\r
2017-09-25,8,17544,473,1096,957,1114,6926,942,74,3521,554,1779,17437,-107\r
2017-09-25,9,18224,474,1064,1020,1033,7474,951,76,3705,589,1796,18183,-41\r
2017-09-25,10,19159,478,1075,1094,1000,7962,976,75,3913,642,1868,19082,-77\r
2017-09-25,11,19865,474,1073,1159,972,8305,1021,64,4029,691,1945,19733,-132\r
2017-09-25,12,20199,436,1073,1218,970,8500,1068,73,4106,714,2033,20189,-10\r
2017-09-25,13,20751,432,1057,1257,1006,8693,1125,82,4218,736,2126,20731,-20\r
2017-09-25,14,21090,422,1002,1289,1040,8839,1176,85,4254,751,2175,21034,-56\r
2017-09-25,15,21329,402,949,1316,1111,8840,1222,88,4304,768,2227,21230,-99\r
2017-09-25,16,21607,382,961,1359,1238,8837,1275,89,4328,774,2288,21532,-75\r
2017-09-25,17,21786,342,942,1372,1387,8763,1345,92,4332,778,2327,21682,-104\r
2017-09-25,18,21261,356,950,1312,1460,8477,1357,86,4216,758,2278,21251,-10\r
2017-09-25,19,21213,378,981,1313,1494,8500,1386,88,4214,755,2262,21371,158\r
2017-09-25,20,21078,407,1009,1263,1457,8362,1348,87,4191,743,2230,21098,21\r
2017-09-25,21,20113,441,1025,1156,1371,7928,1236,84,4000,709,2114,20064,-49\r
2017-09-25,22,18583,498,1007,1022,1296,7360,1093,80,3740,640,1960,18696,113\r
2017-09-25,23,17191,497,1002,886,1198,6685,946,74,3403,567,1790,17048,-143\r
2017-09-25,24,15317,470,1004,783,1128,6141,845,72,3129,504,1656,15732,415\r
2017-09-26,1,14858,457,999,800,983,5733,783,64,2997,475,1580,14872,14\r
2017-09-26,2,14246,451,984,728,996,5460,737,64,2873,452,1534,14279,33\r
2017-09-26,3,13831,446,977,688,983,5286,714,67,2805,474,1501,13942,111\r
2017-09-26,4,13841,444,952,708,954,5285,715,66,2778,500,1498,13900,59\r
2017-09-26,5,14285,431,984,731,1010,5471,748,70,2860,498,1543,14345,60\r
2017-09-26,6,15522,446,1024,908,1042,6006,851,73,3081,531,1654,15615,93\r
2017-09-26,7,17021,446,1092,917,1190,6607,958,75,3347,539,1785,16957,-64\r
2017-09-26,8,17631,472,1115,938,1149,7006,978,78,3513,585,1818,17651,20\r
2017-09-26,9,18340,484,1129,992,1054,7474,994,83,3717,632,1845,18406,66\r
2017-09-26,10,19124,485,1109,1059,1002,7960,1009,82,3929,679,1901,19214,89\r
2017-09-26,11,19867,486,1039,1113,1033,8300,1028,73,4087,718,1984,19862,-5\r
