\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\\\Created at 2021-02-12 08:00:21,,,,,,,,,,,,,,
\\\\For 2021,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2021-02-04,5,14582,562,1235,917,981,4865,1037,114,2898,443,1673,14725,142
2021-02-04,6,15126,556,1272,981,1033,5051,1095,114,2957,446,1748,15252,126
2021-02-04,7,16249,571,1261,1088,1135,5445,1197,119,3176,483,1859,16333,83
2021-02-04,8,17405,583,1298,1167,1198,5860,1292,124,3451,528,1984,17485,80
2021-02-04,9,17632,602,1338,1153,1081,6077,1265,117,3596,520,1981,17730,98
2021-02-04,10,16923,611,1319,1119,911,6130,1154,104,3486,513,1891,17239,316
2021-02-04,11,16460,612,1272,1086,794,6129,1078,104,3453,501,1694,16724,264
2021-02-04,12,16320,607,1229,1091,726,6152,1025,101,3404,505,1603,16443,123
2021-02-04,13,16069,614,1185,1070,667,6110,979,99,3391,497,1608,16220,151
2021-02-04,14,15916,615,1207,1059,627,6025,936,97,3307,491,1700,16064,148
2021-02-04,15,15929,613,1260,1033,649,5975,922,94,3300,488,1791,16125,195
2021-02-04,16,16385,618,1291,1066,764,6027,996,94,3356,494,1852,16559,174
2021-02-04,17,17156,624,1331,1123,1041,6194,1133,98,3480,525,1936,17486,331
2021-02-04,18,18382,633,1400,1262,1245,6518,1303,94,3641,549,1963,18607,226
2021-02-04,19,18626,643,1394,1254,1267,6653,1337,93,3635,562,1868,18705,79
2021-02-04,20,17987,681,1382,1197,1240,6453,1303,87,3547,550,1803,18245,258
2021-02-04,21,17569,691,1412,1149,1196,6279,1260,85,3433,532,1723,17758,190
2021-02-04,22,16804,685,1393,1080,1136,5930,1184,82,3276,509,1652,16926,123
2021-02-04,23,15749,667,1392,1012,1040,5595,1093,78,3108,473,1529,15987,238
2021-02-04,24,14855,655,1356,963,977,5285,1007,77,2966,437,1433,15157,302
2021-02-05,1,14456,630,1279,928,936,5039,955,73,2893,413,1415,14561,105
2021-02-05,2,14030,597,1276,899,922,4995,938,72,2811,426,1397,14335,304
2021-02-05,3,14147,588,1298,900,926,4902,924,72,2729,467,1411,14217,70
2021-02-05,4,14073,612,1305,891,925,4837,920,73,2696,433,1423,14116,43
2021-02-05,5,14133,611,1286,901,936,4838,934,75,2725,403,1472,14182,49
2021-02-05,6,14682,613,1302,969,1002,5010,978,77,2804,423,1552,14729,47
2021-02-05,7,15773,617,1296,1072,1080,5388,1047,84,3026,474,1671,15755,-18
2021-02-05,8,16854,573,1314,1160,1150,5852,1139,94,3276,495,1813,16868,13
2021-02-05,9,17540,582,1318,1186,1178,6199,1195,94,3426,552,1877,17608,69
2021-02-05,10,17762,586,1307,1186,1153,6387,1204,94,3466,551,1875,17809,47
2021-02-05,11,18048,599,1331,1206,1115,6558,1218,94,3537,561,1880,18099,52
2021-02-05,12,18340,602,1339,1211,1084,6699,1243,93,3510,561,1804,18145,-195
2021-02-05,13,18110,601,1316,1202,1057,6681,1254,92,3542,550,1734,18030,-80
2021-02-05,14,17990,595,1314,1183,1062,6626,1233,90,3564,538,1749,17953,-37
2021-02-05,15,17697,593,1313,1184,1035,6599,1221,92,3547,538,1751,17873,176
2021-02-05,16,17704,596,1333,1160,1009,6565,1237,93,3499,541,1795,17827,124
2021-02-05,17,18066,601,1324,1183,1127,6600,1286,101,3517,557,1901,18196,130
2021-02-05,18,18851,607,1357,1273,1263,6809,1381,106,3630,567,1959,18953,103
2021-02-05,19,19121,625,1367,1268,1268,6909,1412,104,3618,565,1916,19052,-69
2021-02-05,20,18553,662,1352,1233,1231,6740,1368,98,3613,557,1868,18721,168
2021-02-05,21,18126,679,1360,1197,1185,6555,1326,98,3467,533,1773,18173,48
2021-02-05,22,17379,640,1400,1139,1128,6309,1263,97,3384,504,1694,17560,181
2021-02-05,23,16519,640,1358,1073,1070,5964,1192,96,3239,477,1579,16687,168
2021-02-05,24,15564,664,1311,1009,1000,5609,1109,92,3056,442,1473,15764,200
2021-02-06,1,14965,659,1307,961,954,5316,1039,90,2932,422,1456,15136,171
2021-02-06,2,14541,630,1306,933,944,5109,1001,90,2828,414,1442,14695,154
2021-02-06,3,14337,653,1282,906,946,4997,977,88,2764,412,1444,14468,130
2021-02-06,4,14253,653,1277,922,939,4944,975,90,2743,405,1453,14402,149
2021-02-06,5,14346,658,1285,915,960,4946,987,92,2751,413,1484,14491,146
2021-02-06,6,14614,657,1281,934,997,5027,1011,91,2798,425,1537,14757,144
2021-02-06,7,15084,627,1242,985,1045,5201,1066,95,2881,440,1630,15212,128
2021-02-06,8,15838,636,1267,1014,1095,5415,1136,101,3071,469,1733,15937,99
2021-02-06,9,16437,656,1280,1069,1093,5638,1191,105,3159,492,1788,16472,35
2021-02-06,10,16683,674,1307,1072,1018,5878,1206,109,3263,503,1774,16804,121
2021-02-06,11,16817,701,1306,1065,952,6072,1211,110,3310,502,1686,16915,97
2021-02-06,12,16884,695,1316,1072,959,6194,1211,111,3334,503,1606,17001,117
2021-02-06,13,16830,685,1310,1100,952,6294,1219,109,3362,519,1572,17122,292
2021-02-06,14,16829,676,1296,1102,924,6324,1246,107,3280,520,1539,17012,183
2021-02-06,15,16865,667,1297,1083,968,6260,1264,107,3272,518,1547,16983,118
2021-02-06,16,17004,684,1310,1120,1052,6244,1301,108,3197,523,1643,17183,179
2021-02-06,17,17726,701,1358,1157,1199,6277,1353,113,3324,535,1827,17843,117
2021-02-06,18,18668,715,1429,1269,1332,6503,1452,117,3531,556,1942,18845,178
2021-02-06,19,19023,735,1448,1269,1333,6674,1480,114,3612,562,1905,19131,108
2021-02-06,20,18409,737,1436,1205,1268,6514,1403,108,3482,538,1834,18525,117
2021-02-06,21,17773,727,1408,1160,1221,6299,1330,103,3380,515,1753,17897,124
2021-02-06,22,17225,715,1364,1122,1168,6083,1264,101,3276,495,1691,17280,55
2021-02-06,23,16481,701,1351,1062,1113,5823,1188,108,3103,468,1595,16512,30
2021-02-06,24,15579,681,1312,1002,1055,5520,1113,105,2916,449,1512,15666,87
2021-02-07,1,15074,676,1368,948,1018,5248,1048,97,2810,419,1513,15146,72
2021-02-07,2,14700,670,1359,916,992,5050,1021,98,2738,408,1521,14775,75
2021-02-07,3,14500,669,1367,901,995,4928,1011,103,2713,406,1543,14635,135
2021-02-07,4,14418,670,1337,894,995,4817,1008,103,2710,404,1532,14471,53
2021-02-07,5,14405,659,1364,898,1000,4827,1015,104,2713,406,1540,14527,122
2021-02-07,6,14580,655,1351,918,1027,4931,1030,98,2758,413,1597,14778,197
2021-02-07,7,15079,664,1341,951,1080,5110,1067,98,2841,429,1673,15253,174
2021-02-07,8,15622,674,1331,991,1138,5225,1120,105,2927,444,1774,15729,107
2021-02-07,9,16194,680,1351,1022,1169,5445,1171,111,3008,474,1815,16246,52
2021-02-07,10,16471,657,1357,1071,1182,5643,1185,115,3042,494,1815,16561,90
2021-02-07,11,16599,643,1346,1122,1206,5770,1175,118,3110,483,1709,16682,83
2021-02-07,12,16601,640,1331,1142,1190,5897,1173,110,3159,475,1632,16748,148
2021-02-07,13,16528,643,1312,1134,1150,5988,1161,106,3181,485,1554,16714,186
2021-02-07,14,16388,634,1286,1117,1116,5959,1157,113,3202,481,1543,16607,220
2021-02-07,15,16418,629,1325,1100,1112,5936,1168,108,3202,476,1562,16618,201
2021-02-07,16,16742,636,1349,1113,1133,5985,1219,109,3247,487,1659,16937,195
2021-02-07,17,17691,651,1410,1184,1259,6152,1336,116,3408,521,1846,17882,191
2021-02-07,18,19037,669,1467,1284,1374,6553,1474,119,3628,565,2034,19166,129
2021-02-07,19,19549,655,1500,1285,1360,6788,1502,110,3608,580,1994,19383,-167
2021-02-07,20,18741,648,1472,1233,1291,6651,1434,108,3500,559,1925,18820,79
2021-02-07,21,18224,640,1492,1187,1260,6462,1387,108,3492,529,1822,18380,156
2021-02-07,22,17672,655,1476,1140,1209,6241,1325,103,3370,500,1769,17787,115
2021-02-07,23,16954,671,1465,1079,1148,5941,1251,101,3187,479,1675,16997,43
2021-02-07,24,16139,654,1387,1007,1094,5662,1164,99,3092,457,1608,16225,86
2021-02-08,1,15632,650,1365,956,1061,5459,1105,101,3039,439,1630,15805,173
2021-02-08,2,15345,626,1340,934,1046,5275,1086,104,2960,436,1638,15445,100
2021-02-08,3,15265,644,1356,930,1045,5199,1082,106,2947,452,1646,15404,139
2021-02-08,4,15313,634,1355,936,1059,5170,1082,107,2909,463,1669,15384,71
2021-02-08,5,15536,637,1376,958,1082,5207,1107,110,3018,449,1734,15678,142
2021-02-08,6,16198,643,1381,1010,1137,5384,1155,109,3127,473,1808,16227,28
2021-02-08,7,17369,662,1419,1109,1257,5791,1247,108,3350,499,1925,17366,-3
2021-02-08,8,18755,692,1479,1191,1335,6240,1350,121,3667,539,2066,18679,-76
2021-02-08,9,19209,715,1514,1210,1291,6569,1380,122,3765,561,2086,19215,6
2021-02-08,10,19249,707,1481,1196,1229,6754,1346,118,3695,564,2051,19140,-108
2021-02-08,11,18744,679,1416,1170,1118,6766,1227,116,3730,541,1941,18704,-41
2021-02-08,12,18304,672,1370,1153,1019,6755,1143,115,3696,539,1892,18354,50
2021-02-08,13,18008,659,1323,1135,909,6775,1137,116,3663,531,1799,18047,39
2021-02-08,14,17663,655,1313,1122,867,6655,1121,117,3640,521,1783,17796,133
2021-02-08,15,17629,658,1322,1122,878,6563,1120,118,3607,524,1869,17780,151
2021-02-08,16,17998,661,1378,1166,998,6551,1148,114,3636,532,1973,18157,159
2021-02-08,17,18936,674,1445,1249,1220,6669,1266,117,3752,556,2084,19032,96
2021-02-08,18,19971,686,1508,1342,1407,6966,1435,126,3890,585,2151,20097,127
2021-02-08,19,20318,713,1513,1334,1418,7116,1479,122,3976,593,2097,20361,43
2021-02-08,20,19638,725,1507,1287,1380,6936,1445,117,3845,576,2035,19853,215
2021-02-08,21,19079,746,1522,1264,1323,6704,1394,116,3712,585,1958,19323,244
2021-02-08,22,18354,748,1487,1184,1262,6447,1328,114,3652,553,1885,18659,306
2021-02-08,23,17464,738,1455,1123,1188,6124,1238,111,3460,523,1748,17708,244
2021-02-08,24,16556,723,1425,1050,1134,5795,1155,110,3268,485,1644,16789,233
2021-02-09,1,16112,716,1396,996,1096,5509,1106,108,3156,461,1630,16174,62
2021-02-09,2,15761,710,1383,988,1067,5336,1075,109,3085,461,1615,15830,69
2021-02-09,3,15545,702,1380,985,1054,5238,1065,108,3067,441,1606,15646,101
2021-02-09,4,15484,699,1373,979,1066,5171,1064,108,3039,456,1613,15570,86
2021-02-09,5,15562,698,1365,989,1076,5189,1085,108,3052,437,1665,15664,102
2021-02-09,6,16129,696,1380,1059,1117,5370,1132,111,3158,460,1748,16233,104
2021-02-09,7,17219,710,1409,1147,1209,5738,1222,118,3376,488,1886,17304,85
2021-02-09,8,18356,701,1455,1218,1288,6169,1318,122,3680,525,2034,18510,154
2021-02-09,9,18947,718,1477,1261,1308,6474,1339,124,3770,547,2088,19107,160
2021-02-09,10,18893,718,1438,1276,1256,6575,1253,121,3754,557,2055,19001,108
2021-02-09,11,18534,702,1385,1301,1163,6547,1182,116,3693,562,1984,18635,101
2021-02-09,12,18142,695,1359,1221,1121,6571,1127,116,3684,555,1834,18284,142
2021-02-09,13,17657,674,1322,1199,946,6545,1117,114,3620,554,1736,17828,171
2021-02-09,14,17447,662,1299,1162,867,6526,1134,113,3632,546,1711,17652,205
2021-02-09,15,17496,636,1304,1155,899,6469,1167,115,3571,538,1730,17584,88
2021-02-09,16,17627,641,1315,1156,1014,6454,1225,117,3566,534,1787,17810,183
2021-02-09,17,18433,662,1402,1226,1181,6564,1311,122,3654,547,1940,18609,176
2021-02-09,18,19714,670,1473,1315,1350,6833,1423,125,3867,570,2080,19706,-8
2021-02-09,19,19902,693,1481,1300,1366,6999,1447,124,3907,601,2066,19983,81
2021-02-09,20,19343,733,1500,1261,1336,6844,1411,119,3848,586,1995,19633,290
2021-02-09,21,18871,737,1528,1243,1291,6627,1365,113,3744,577,1886,19112,241
2021-02-09,22,17915,732,1489,1187,1225,6410,1295,110,3619,524,1820,18413,498
2021-02-09,23,16946,715,1425,1108,1145,6071,1208,106,3438,501,1699,17416,471
2021-02-09,24,16186,708,1394,1041,1071,5718,1124,100,3232,486,1602,16477,291
2021-02-10,1,15683,700,1369,990,1028,5457,1073,95,3106,456,1603,15876,193
2021-02-10,2,15395,702,1379,977,1022,5285,1045,96,3032,446,1603,15587,192
2021-02-10,3,15212,700,1347,956,1012,5179,1037,98,3030,446,1602,15407,195
2021-02-10,4,15172,699,1361,960,1024,5143,1040,100,3035,440,1616,15418,247
2021-02-10,5,15403,696,1350,987,1056,5172,1060,101,3074,439,1679,15614,210
2021-02-10,6,16035,691,1374,1046,1104,5372,1113,102,3177,464,1764,16208,173
2021-02-10,7,17225,699,1423,1140,1197,5773,1209,107,3403,521,1908,17380,155
2021-02-10,8,18362,679,1458,1225,1279,6221,1308,115,3648,554,2055,18543,182
2021-02-10,9,18639,693,1463,1237,1212,6458,1286,117,3725,564,2091,18845,206
2021-02-10,10,18323,687,1418,1253,1032,6516,1206,117,3641,563,2044,18477,154
2021-02-10,11,17982,669,1385,1227,845,6556,1138,117,3656,551,1973,18117,135
2021-02-10,12,17888,643,1353,1200,798,6646,1115,116,3626,549,1935,17980,92
2021-02-10,13,17653,625,1354,1165,786,6631,1131,113,3593,539,1870,17807,154
2021-02-10,14,17607,614,1352,1123,826,6576,1155,114,3552,543,1900,17756,150
2021-02-10,15,17610,609,1366,1127,872,6492,1197,114,3551,537,1960,17823,213
2021-02-10,16,18061,617,1360,1165,975,6556,1245,118,3623,556,2018,18233,172
2021-02-10,17,18918,634,1445,1243,1184,6702,1320,124,3713,616,2095,19076,158
2021-02-10,18,19895,644,1489,1351,1354,6932,1432,128,3900,645,2150,20024,129
2021-02-10,19,20185,665,1525,1343,1374,7032,1465,127,3930,647,2101,20210,25
2021-02-10,20,19707,695,1551,1311,1339,6839,1430,122,3842,645,2048,19823,116
2021-02-10,21,19151,702,1571,1253,1289,6655,1375,118,3747,617,1959,19287,136
2021-02-10,22,18392,705,1530,1187,1232,6397,1315,113,3602,597,1880,18557,165
2021-02-10,23,17386,686,1498,1124,1155,6046,1220,111,3423,555,1751,17570,184
2021-02-10,24,16516,677,1457,1052,1096,5702,1136,107,3236,541,1640,16645,129
2021-02-11,1,15971,662,1433,1000,1058,5385,1081,103,3107,504,1628,15961,-10
2021-02-11,2,15539,669,1439,981,1037,5224,1050,97,3015,504,1604,15619,80
2021-02-11,3,15366,674,1445,969,1024,5129,1036,99,2969,508,1585,15438,72
2021-02-11,4,15252,675,1442,962,1032,5075,1031,103,2951,506,1573,15350,98
2021-02-11,5,15392,675,1450,991,1045,5099,1053,107,2987,507,1635,15551,158
2021-02-11,6,16060,679,1457,1061,1097,5305,1112,109,3072,513,1737,16143,83
2021-02-11,7,17166,696,1493,1140,1187,5698,1217,113,3310,564,1864,17281,115
2021-02-11,8,18365,683,1496,1207,1252,6119,1322,121,3590,600,1997,18386,21
2021-02-11,9,18626,694,1514,1232,1147,6406,1325,122,3628,601,1985,18653,27
2021-02-11,10,18216,694,1474,1194,956,6437,1236,120,3609,600,1908,18226,10
2021-02-11,11,17692,683,1431,1171,838,6472,1128,108,3563,591,1800,17786,94
2021-02-11,12,17366,642,1363,1163,763,6519,1091,119,3541,577,1696,17472,106
2021-02-11,13,17121,609,1345,1136,750,6547,1075,116,3503,582,1645,17308,186
2021-02-11,14,16982,569,1339,1133,774,6496,1060,112,3483,571,1634,17172,191
2021-02-11,15,16926,573,1360,1143,754,6440,1048,111,3448,558,1638,17074,148
2021-02-11,16,17236,615,1365,1174,833,6464,1089,113,3483,566,1737,17439,203
2021-02-11,17,18295,628,1448,1249,1091,6577,1223,118,3589,595,1937,18454,159
2021-02-11,18,19553,644,1501,1364,1338,6830,1408,122,3751,623,2071,19652,100
2021-02-11,19,19984,667,1533,1362,1383,7019,1475,122,3830,639,2044,20075,91
2021-02-11,20,19658,684,1598,1332,1368,6845,1454,117,3815,636,1972,19821,163
2021-02-11,21,19133,680,1609,1294,1325,6696,1417,115,3661,607,1871,19275,142
2021-02-11,22,18384,676,1576,1240,1275,6460,1362,115,3565,578,1800,18644,260
2021-02-11,23,17670,699,1546,1168,1199,6147,1273,110,3381,546,1684,17753,83
2021-02-11,24,16730,685,1500,1101,1128,5788,1194,108,3218,511,1577,16810,80

