timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand,Ontario_demand
2018-06-06 13,1528304400,99.49,101.59,NW,32.0,17.0,,67.0,7.6,13.6,,,24100.0,1.4,,8.0,,,13.6,12.9,5890,14559
2018-06-06 14,1528308000,99.42,101.51,,36.0,2.0,,62.0,7.2,14.3,,,24100.0,1.5,,7.0,,,14.8,13.3,5859,14477
2018-06-06 15,1528311600,99.38,101.47,WSW,25.0,4.0,,59.0,7.6,15.4,,,24100.0,1.5,,7.0,,,15.8,14.4,5846,14533
2018-06-06 16,1528315200,99.38,101.47,SE,13.0,14.0,,61.0,8.2,15.5,,,24100.0,1.6,,7.0,,,16.2,15.1,5877,14775
2018-06-06 17,1528318800,99.38,101.47,SSE,14.0,18.0,,62.0,8.7,15.8,,,24100.0,1.8,,7.0,,,16.0,15.4,5867,14978
2018-06-06 18,1528322400,99.37,101.46,SSE,15.0,20.0,,61.0,8.5,16.0,,,24100.0,1.9,,6.0,,,16.4,15.5,5793,15219
2018-06-06 19,1528326000,99.34,101.43,SE,14.0,22.0,,61.0,8.1,15.6,,,24100.0,2.0,,4.0,,,16.3,15.4,5731,15300
2018-06-06 20,1528329600,99.39,101.48,SSE,15.0,13.0,,66.0,8.1,14.2,,,24100.0,2.0,,6.0,,,15.6,14.2,5740,15560
2018-06-06 21,1528333200,99.38,101.47,S,17.0,9.0,,71.0,8.5,13.6,,,24100.0,2.0,,5.0,,,14.2,13.5,5738,15748
2018-06-06 22,1528336800,99.45,101.54,S,18.0,8.0,,72.0,8.5,13.4,,,24100.0,2.0,,6.0,,,13.6,13.2,5378,14742
2018-06-06 23,1528340400,99.46,101.55,SSW,19.0,13.0,,75.0,8.8,13.1,,,24100.0,1.9,,5.0,,,13.4,12.8,4909,13514
2018-06-07 00,1528344000,99.48,101.57,SW,21.0,12.0,,76.0,8.1,12.2,,,24100.0,1.8,,6.0,,,13.1,12.2,4525,12622
2018-06-07 01,1528347600,99.44,101.53,SW,22.0,14.0,,76.0,8.2,12.3,,,24100.0,1.9,,8.0,,,12.3,12.1,4300,11920
2018-06-07 02,1528351200,99.48,101.57,WSW,24.0,10.0,,78.0,7.9,11.5,,,24100.0,2.0,,6.0,,,12.3,11.5,4167,11711
2018-06-07 03,1528354800,99.46,101.55,SW,23.0,11.0,,79.0,8.6,12.2,,,24100.0,2.2,,6.0,,,12.2,11.4,4146,11592
2018-06-07 04,1528358400,99.49,101.58,WSW,23.0,12.0,,76.0,8.7,12.7,,,24100.0,2.2,,7.0,,,12.7,11.8,4159,11623
2018-06-07 05,1528362000,99.47,101.56,SSW,19.0,10.0,,69.0,7.7,13.2,,,24100.0,2.2,,5.0,,,13.4,12.7,4316,11997
2018-06-07 06,1528365600,99.49,101.58,SSW,20.0,7.0,,73.0,7.7,12.3,,,24100.0,2.2,,4.0,,,13.2,12.3,4721,13063
2018-06-07 07,1528369200,99.55,101.64,S,18.0,9.0,,76.0,8.8,12.9,,,24100.0,2.2,,6.0,,,13.0,12.2,5300,14344
2018-06-07 08,1528372800,99.61,101.7,S,18.0,5.0,,73.0,9.6,14.3,,,24100.0,2.3,,7.0,,,14.4,13.0,5596,14850
2018-06-07 09,1528376400,99.61,101.7,S,18.0,9.0,,71.0,10.2,15.4,,,24100.0,2.4,,6.0,,,15.4,13.9,5748,14723
2018-06-07 10,1528380000,99.61,101.7,S,18.0,7.0,,67.0,11.6,17.8,,,24100.0,2.4,,7.0,,,17.8,15.3,5853,14451
2018-06-07 11,1528383600,99.61,101.69,SSE,14.0,15.0,,61.0,11.6,19.4,,,24100.0,2.4,,6.0,,,19.7,17.6,5925,14425
2018-06-07 12,1528387200,99.58,101.66,SE,13.0,8.0,,62.0,12.2,19.6,,,24100.0,2.4,,5.0,,,20.1,19.1,6003,14545
2018-06-07 13,1528390800,99.56,101.64,SSE,15.0,17.0,,58.0,13.6,22.1,,25.0,24100.0,2.4,,6.0,,,22.1,19.8,6122,14793
2018-06-07 14,1528394400,99.56,101.64,SSE,15.0,17.0,,56.0,12.7,21.8,,,24100.0,2.6,,6.0,,,22.1,21.2,6202,14988
2018-06-07 15,1528398000,99.59,101.67,ESE,12.0,10.0,,56.0,12.2,21.1,,,24100.0,2.9,,6.0,,,22.0,21.1,6208,15222
2018-06-07 16,1528401600,99.54,101.62,SSE,15.0,16.0,,56.0,12.6,21.6,,,24100.0,3.1,,7.0,,,21.6,20.8,6197,15438
2018-06-07 17,1528405200,99.52,101.6,SE,14.0,14.0,,55.0,12.3,21.4,,,24100.0,3.3,,6.0,,,22.2,21.3,6185,15646
2018-06-07 18,1528408800,99.55,101.63,SE,12.0,11.0,,55.0,12.1,21.4,,,24100.0,3.5,,6.0,,,21.6,21.2,6061,15805
2018-06-07 19,1528412400,99.62,101.7,SSE,15.0,4.0,,54.0,12.8,22.4,,25.0,24100.0,3.5,,6.0,,,22.4,21.4,6006,16218
2018-06-07 20,1528416000,99.6,101.68,W,27.0,16.0,,58.0,14.0,22.5,,26.0,24100.0,3.6,,6.0,,,23.1,22.5,5994,16366
2018-06-07 21,1528419600,99.65,101.73,WSW,24.0,9.0,,62.0,13.4,20.8,,,24100.0,3.6,,7.0,,,22.6,20.8,5981,16467
2018-06-07 22,1528423200,99.73,101.81,N,35.0,18.0,,64.0,11.6,18.5,,,24100.0,3.7,,4.0,,,21.1,18.5,5624,15582
2018-06-07 23,1528426800,99.77,101.85,N,35.0,18.0,,67.0,11.5,17.6,,,24100.0,3.7,,6.0,,,18.5,17.5,5147,14356
2018-06-08 00,1528430400,99.83,101.91,N,0.0,14.0,,70.0,11.0,16.5,,,24100.0,3.7,,4.0,,,17.6,16.5,4705,13305
2018-06-08 01,1528434000,99.88,101.96,N,34.0,10.0,,72.0,10.6,15.5,,,24100.0,3.7,,0.0,,,16.4,15.5,4404,12484
2018-06-08 02,1528437600,99.89,101.97,NNW,34.0,14.0,,72.0,10.5,15.4,,,24100.0,3.6,,2.0,,,15.7,14.9,4211,12126
2018-06-08 03,1528441200,99.93,102.01,NNW,33.0,18.0,,73.0,9.8,14.6,,,24100.0,3.3,,2.0,,,15.4,14.5,4142,12027
2018-06-08 04,1528444800,99.93,102.01,NNW,34.0,17.0,,74.0,9.3,13.9,,,24100.0,3.1,,2.0,,,14.6,13.9,4150,12007
2018-06-08 05,1528448400,99.95,102.04,NNW,34.0,16.0,,77.0,8.9,12.9,,,24100.0,3.0,,4.0,,,14.0,12.9,4270,12282
2018-06-08 06,1528452000,99.99,102.08,NNW,34.0,16.0,,78.0,9.0,12.8,,,24100.0,2.9,,6.0,,,12.9,12.6,4660,13162
2018-06-08 07,1528455600,100.1,102.19,N,0.0,12.0,,77.0,9.6,13.6,,,24100.0,2.8,,6.0,,,13.7,12.7,5324,14474
2018-06-08 08,1528459200,100.19,102.27,NNE,1.0,13.0,,74.0,11.1,15.6,,,24100.0,2.7,,7.0,,,15.6,13.7,5685,14956
2018-06-08 09,1528462800,100.21,102.29,ENE,6.0,16.0,,62.0,11.6,18.8,,,24100.0,2.5,,6.0,,,18.9,15.7,5935,15069
2018-06-08 10,1528466400,100.23,102.31,ENE,7.0,10.0,,58.0,11.5,19.9,,,24100.0,2.1,,5.0,,,20.2,18.8,6151,15143
2018-06-08 11,1528470000,100.24,102.33,SSE,16.0,9.0,,55.0,11.2,20.4,,,24100.0,2.0,,6.0,,,20.8,20.0,6326,15237
2018-06-08 12,1528473600,100.21,102.3,SSE,16.0,15.0,,54.0,11.2,20.7,,,24100.0,1.9,,5.0,,,21.2,20.3,6352,15290
2018-06-08 13,1528477200,100.21,102.3,SSE,15.0,23.0,,53.0,10.8,20.7,,,24100.0,2.0,,5.0,,,21.2,20.3,6356,15428
2018-06-08 14,1528480800,100.21,102.3,SE,14.0,12.0,,58.0,11.1,19.6,,,24100.0,2.1,,3.0,,,20.9,19.4,6345,15487
2018-06-08 15,1528484400,100.17,102.26,SE,13.0,12.0,,56.0,11.5,20.6,,,24100.0,2.1,,2.0,,,21.3,19.9,6373,15463
2018-06-08 16,1528488000,100.15,102.24,SSE,14.0,12.0,,52.0,11.1,21.1,,,24100.0,2.2,,1.0,,,21.4,20.6,6434,15804
2018-06-08 17,1528491600,100.12,102.21,SSE,16.0,9.0,,52.0,11.9,21.9,,,24100.0,2.3,,2.0,,,21.9,21.0,6475,16412
2018-06-08 18,1528495200,100.08,102.17,SSE,15.0,13.0,,50.0,11.1,21.9,,,24100.0,2.5,,4.0,,,22.2,21.6,6397,16517
2018-06-08 19,1528498800,100.04,102.13,SSE,15.0,13.0,,52.0,11.0,21.0,,,24100.0,2.7,,6.0,,,21.9,21.0,6237,16734
2018-06-08 20,1528502400,100.04,102.13,SE,14.0,10.0,,55.0,10.8,20.1,,,24100.0,2.8,,6.0,,,21.1,20.1,6079,16290
2018-06-08 21,1528506000,100.08,102.16,NNE,1.0,5.0,,55.0,9.9,18.9,,,24100.0,2.9,,6.0,,,20.1,18.8,6018,16158
2018-06-08 22,1528509600,100.14,102.22,NNW,34.0,17.0,,51.0,8.8,19.2,,,24100.0,2.9,,3.0,,,19.3,18.5,5674,15254
2018-06-08 23,1528513200,100.13,102.21,N,0.0,19.0,,49.0,7.1,17.9,,,24100.0,2.9,,2.0,,,19.2,17.8,5173,14004
2018-06-09 00,1528516800,100.14,102.22,N,36.0,19.0,,54.0,7.3,16.6,,,24100.0,2.7,,2.0,,,17.9,16.6,4751,13050
2018-06-09 01,1528520400,100.14,102.23,NW,32.0,10.0,,59.0,7.2,15.1,,,24100.0,2.5,,0.0,,,16.7,15.1,4437,12231
2018-06-09 02,1528524000,100.13,102.22,NNW,32.0,10.0,,62.0,7.5,14.5,,,24100.0,2.3,,0.0,,,15.2,14.5,4216,11770
2018-06-09 03,1528527600,100.14,102.23,NNW,32.0,12.0,,65.0,7.2,13.5,,,24100.0,2.2,,2.0,,,14.8,13.5,4052,11530
2018-06-09 04,1528531200,100.1,102.19,NNE,1.0,16.0,,67.0,7.5,13.5,,,24100.0,2.1,,2.0,,,14.0,13.3,3973,11225
2018-06-09 05,1528534800,100.13,102.22,NW,31.0,13.0,,68.0,7.4,13.2,,,24100.0,2.0,,6.0,,,13.8,12.7,3985,11353
2018-06-09 06,1528538400,100.14,102.23,NW,32.0,11.0,,64.0,7.2,13.9,,,24100.0,1.9,,7.0,,,14.2,13.1,4070,11480
2018-06-09 07,1528542000,100.17,102.26,NNW,33.0,7.0,,63.0,7.9,14.8,,,24100.0,1.9,,7.0,,,14.8,13.9,4339,12110
2018-06-09 08,1528545600,100.16,102.25,N,0.0,9.0,,61.0,8.7,16.2,,,24100.0,2.0,,7.0,,,16.3,14.8,4721,12923
2018-06-09 09,1528549200,100.19,102.28,N,35.0,4.0,,57.0,8.9,17.6,,,24100.0,2.1,,8.0,,,17.6,16.1,5053,13769
2018-06-09 10,1528552800,100.18,102.26,,36.0,1.0,,50.0,8.8,19.2,,,24100.0,2.2,,8.0,,,19.6,17.6,5287,13962
2018-06-09 11,1528556400,100.14,102.22,ENE,6.0,7.0,,48.0,9.7,21.1,,,24100.0,2.2,,8.0,,,21.4,19.3,5506,14208
2018-06-09 12,1528560000,100.15,102.24,SE,14.0,9.0,,49.0,9.5,20.4,,,24100.0,2.3,,8.0,,,21.0,20.2,5544,14242
2018-06-09 13,1528563600,100.15,102.24,SE,12.0,4.0,,45.0,9.2,21.5,,,24100.0,2.3,,8.0,,,21.5,20.3,5559,14222
2018-06-09 14,1528567200,100.07,102.15,S,18.0,9.0,,47.0,10.4,22.1,,,24100.0,2.4,,8.0,,,22.3,21.1,5603,14222
2018-06-09 15,1528570800,100.04,102.13,SE,13.0,8.0,,43.0,9.5,22.6,,,24100.0,2.4,,8.0,,,22.7,21.8,5628,14253
2018-06-09 16,1528574400,99.99,102.07,S,19.0,10.0,,42.0,9.5,23.0,,,24100.0,2.4,,8.0,,,23.1,22.0,5669,14410
2018-06-09 17,1528578000,99.92,102.0,SE,13.0,9.0,,38.0,8.0,22.8,,,24100.0,2.5,,8.0,,,23.6,22.4,5685,14709
2018-06-09 18,1528581600,99.81,101.89,SSE,15.0,11.0,,44.0,9.6,22.1,,,24100.0,2.7,,8.0,,,22.9,22.1,5604,14805
2018-06-09 19,1528585200,99.79,101.87,SSE,15.0,8.0,,43.0,8.7,21.5,,,24100.0,2.8,,7.0,,,22.1,21.5,5556,14811
2018-06-09 20,1528588800,99.79,101.87,SSE,15.0,4.0,,40.0,7.5,21.5,,,24100.0,3.0,,7.0,,,21.9,21.3,5471,14773
2018-06-09 21,1528592400,99.82,101.9,SE,13.0,5.0,,46.0,8.5,20.3,,,24100.0,3.2,,6.0,,,21.5,20.3,5489,14710
2018-06-09 22,1528596000,99.84,101.92,SE,13.0,5.0,,50.0,9.3,20.0,,,24100.0,3.4,,7.0,,,20.7,19.9,5281,13937
2018-06-09 23,1528599600,99.83,101.9,ESE,10.0,4.0,,51.0,9.2,19.3,,,24100.0,3.7,,7.0,,,20.0,19.1,4908,13072
2018-06-10 00,1528603200,99.82,101.9,NNW,34.0,3.0,,52.0,9.1,19.1,,,24100.0,3.9,,6.0,,,19.4,18.7,4558,12085
2018-06-10 01,1528606800,99.8,101.88,NW,32.0,7.0,,58.0,9.4,17.8,,,24100.0,4.1,,7.0,,,19.2,17.6,4293,11578
2018-06-10 02,1528610400,99.78,101.86,N,35.0,9.0,,62.0,9.4,16.6,,,24100.0,4.1,,7.0,,,18.1,16.5,4114,11132
2018-06-10 03,1528614000,99.75,101.82,NNE,2.0,10.0,,65.0,9.9,16.3,,,24100.0,3.8,,8.0,,,17.2,15.9,4022,11042
2018-06-10 04,1528617600,99.75,101.82,ENE,5.0,16.0,,63.0,10.3,17.2,,,24100.0,3.1,,8.0,,,17.2,16.0,3954,10895
2018-06-10 05,1528621200,99.74,101.81,ENE,7.0,13.0,,62.0,9.7,16.9,,,24100.0,2.6,,8.0,,,17.3,16.9,3897,10698
2018-06-10 06,1528624800,99.76,101.83,ENE,7.0,16.0,,62.0,9.7,16.9,,,24100.0,2.1,,7.0,,,16.9,16.6,3916,10760
2018-06-10 07,1528628400,99.76,101.84,E,8.0,14.0,31.0,56.0,8.4,17.1,,,24100.0,2.0,,6.0,,,17.2,16.9,4133,11268
2018-06-10 08,1528632000,99.78,101.85,E,7.0,19.0,32.0,48.0,6.7,17.7,,,24100.0,2.0,,6.0,,,17.8,17.2,4420,11787
2018-06-10 09,1528635600,99.77,101.84,E,8.0,21.0,34.0,43.0,6.2,18.8,,,24100.0,2.0,,5.0,,,18.9,17.7,4813,12423
2018-06-10 10,1528639200,99.78,101.85,E,8.0,28.0,39.0,32.0,3.1,20.3,,,24100.0,2.1,,6.0,,,20.4,18.8,5057,12760
2018-06-10 11,1528642800,99.77,101.84,E,10.0,28.0,44.0,29.0,2.5,21.1,,,24100.0,2.2,,6.0,,,21.1,20.2,5223,12723
2018-06-10 12,1528646400,99.76,101.83,E,8.0,31.0,43.0,27.0,1.5,21.1,,,24100.0,2.3,,7.0,,,21.5,20.8,5310,12799
2018-06-10 13,1528650000,99.73,101.8,E,8.0,35.0,45.0,27.0,1.6,21.3,,,24100.0,2.4,,7.0,,,21.8,21.0,5331,12907
2018-06-10 14,1528653600,99.71,101.78,E,9.0,25.0,40.0,29.0,3.4,22.1,,,24100.0,2.4,,7.0,,,22.1,21.1,5347,13024
2018-06-10 15,1528657200,99.65,101.72,E,8.0,28.0,,28.0,3.0,21.9,,,24100.0,2.4,,6.0,,,22.2,21.5,5413,13317
2018-06-10 16,1528660800,99.6,101.67,E,8.0,26.0,,31.0,3.9,21.9,,,24100.0,2.4,,7.0,,,22.8,21.9,5484,13810
2018-06-10 17,1528664400,99.54,101.61,E,10.0,25.0,,33.0,5.1,22.0,,,24100.0,2.4,,7.0,,,22.1,21.6,5532,14340
2018-06-10 18,1528668000,99.52,101.59,E,8.0,21.0,,33.0,4.1,20.8,,,24100.0,2.5,,8.0,,,21.8,20.8,5496,14676
2018-06-10 19,1528671600,99.49,101.56,E,8.0,17.0,,34.0,3.9,20.3,,,24100.0,2.5,,8.0,,,20.9,20.3,5419,14821
2018-06-10 20,1528675200,99.53,101.6,E,8.0,12.0,,34.0,3.1,19.4,,,24100.0,2.6,,8.0,,,20.3,19.4,5388,14965
2018-06-10 21,1528678800,99.58,101.66,E,10.0,16.0,,36.0,2.8,17.9,,,24100.0,2.6,,7.0,,,19.4,17.9,5399,14880
2018-06-10 22,1528682400,99.62,101.7,ENE,7.0,9.0,,42.0,3.6,16.6,,,24100.0,2.7,,6.0,,,17.9,16.5,5168,14045
2018-06-10 23,1528686000,99.63,101.71,ENE,6.0,10.0,,46.0,4.3,15.8,,,24100.0,2.7,,6.0,,,16.8,15.4,4749,12952
2018-06-11 00,1528689600,99.6,101.68,NE,5.0,9.0,,49.0,4.6,15.1,,,24100.0,2.7,,3.0,,,15.8,14.9,4395,12169
2018-06-11 01,1528693200,99.63,101.71,NE,5.0,8.0,,50.0,4.9,15.0,,,24100.0,2.7,,1.0,,,15.4,14.2,4169,11696
2018-06-11 02,1528696800,99.63,101.71,ENE,7.0,7.0,,51.0,4.7,14.7,,,24100.0,2.7,,0.0,,,15.0,14.0,4034,11437
2018-06-11 03,1528700400,99.64,101.72,ENE,5.0,7.0,,54.0,5.1,14.1,,,24100.0,2.7,,0.0,,,14.8,13.4,3996,11241
2018-06-11 04,1528704000,99.63,101.71,NNE,2.0,12.0,,58.0,4.6,12.7,,,24100.0,2.6,,0.0,,,14.3,12.7,4011,11280
2018-06-11 05,1528707600,99.66,101.74,NNE,1.0,10.0,,61.0,5.2,12.5,,,24100.0,2.5,,1.0,,,13.0,12.4,4176,11583
2018-06-11 06,1528711200,99.68,101.76,NE,3.0,11.0,,61.0,5.0,12.2,,,24100.0,2.5,,1.0,,,12.7,11.4,4646,12606
2018-06-11 07,1528714800,99.75,101.83,NE,3.0,9.0,,55.0,5.9,14.7,,,24100.0,2.5,,1.0,,,14.7,12.2,5295,14033
2018-06-11 08,1528718400,99.8,101.88,NE,3.0,10.0,,46.0,5.5,16.9,,,24100.0,2.6,,1.0,,,16.9,14.7,5657,14364
2018-06-11 09,1528722000,99.85,101.93,ENE,6.0,14.0,,35.0,3.9,19.5,,,24100.0,2.7,,1.0,,,19.5,16.9,5930,14343
2018-06-11 10,1528725600,99.88,101.96,ENE,5.0,16.0,,32.0,3.4,20.8,,,24100.0,2.7,,1.0,,,20.8,19.4,6106,14389
2018-06-11 11,1528729200,99.89,101.97,E,9.0,21.0,34.0,27.0,1.6,21.2,,,24100.0,2.6,,1.0,,,21.4,20.9,6208,14530
2018-06-11 12,1528732800,99.87,101.95,E,8.0,20.0,31.0,26.0,1.7,21.6,,,24100.0,2.6,,1.0,,,21.9,21.1,6264,14591
2018-06-11 13,1528736400,99.86,101.94,ESE,11.0,22.0,32.0,26.0,2.1,22.7,,,24100.0,2.6,,0.0,,,22.8,21.4,6313,14762
2018-06-11 14,1528740000,99.82,101.9,SE,13.0,26.0,,27.0,1.9,21.7,,,24100.0,2.6,,0.0,,,22.6,21.3,6351,14889
2018-06-11 15,1528743600,99.8,101.88,SE,13.0,26.0,35.0,28.0,2.5,21.7,,,24100.0,2.7,,1.0,,,22.1,21.3,6373,15148
2018-06-11 16,1528747200,99.78,101.86,SE,13.0,24.0,,32.0,3.9,21.2,,,24100.0,2.8,,1.0,,,22.1,21.1,6451,15871
2018-06-11 17,1528750800,99.79,101.87,ESE,11.0,23.0,34.0,29.0,2.4,21.2,,,24100.0,2.8,,1.0,,,21.6,20.9,6514,16579
2018-06-11 18,1528754400,99.78,101.87,ESE,11.0,18.0,,27.0,1.6,20.9,,,24100.0,2.8,,1.0,,,21.4,20.6,6485,16767
2018-06-11 19,1528758000,99.78,101.86,ESE,11.0,17.0,,29.0,2.0,20.5,,,24100.0,2.8,,1.0,,,20.9,20.5,6367,17122
2018-06-11 20,1528761600,99.77,101.85,ESE,11.0,12.0,,30.0,2.2,20.1,,,24100.0,2.7,,0.0,,,20.6,20.1,6224,17069
2018-06-11 21,1528765200,99.81,101.89,ENE,6.0,9.0,,32.0,1.8,18.9,,,24100.0,2.7,,1.0,,,20.1,18.9,6078,16513
2018-06-11 22,1528768800,99.86,101.94,ENE,6.0,5.0,,34.0,2.1,17.9,,,24100.0,2.8,,1.0,,,18.9,17.7,5658,15440
2018-06-11 23,1528772400,99.86,101.94,ESE,11.0,9.0,,34.0,1.7,17.4,,,24100.0,3.0,,0.0,,,18.4,17.4,5112,13799
2018-06-12 00,1528776000,99.83,101.91,E,10.0,9.0,,39.0,2.1,16.0,,,24100.0,3.1,,0.0,,,17.5,16.0,4677,12881
2018-06-12 01,1528779600,99.84,101.92,,36.0,2.0,,37.0,1.3,16.1,,,24100.0,3.0,,0.0,,,16.1,15.7,4418,12269
2018-06-12 02,1528783200,99.82,101.9,NNE,2.0,8.0,,38.0,1.3,15.7,,,24100.0,3.0,,1.0,,,16.1,14.9,4253,12037
2018-06-12 03,1528786800,99.76,101.84,NE,4.0,8.0,,46.0,2.8,14.1,,,24100.0,3.0,,0.0,,,15.7,13.9,4189,11860
2018-06-12 04,1528790400,99.77,101.86,NW,30.0,3.0,,62.0,4.0,11.0,,,24100.0,3.0,,0.0,,,14.4,10.8,4188,11858
2018-06-12 05,1528794000,99.79,101.88,NW,31.0,9.0,,62.0,5.1,12.0,,,24100.0,3.0,,1.0,,,12.0,10.7,4339,11983
2018-06-12 06,1528797600,99.81,101.9,,36.0,2.0,,57.0,4.1,12.2,,,24100.0,2.9,,2.0,,,12.8,11.6,4763,13055
2018-06-12 07,1528801200,99.79,101.87,NE,4.0,3.0,,54.0,5.7,14.9,,,24100.0,2.9,,1.0,,,14.9,12.2,5402,14687
2018-06-12 08,1528804800,99.84,101.92,S,17.0,8.0,,48.0,5.5,16.5,,,24100.0,3.0,,1.0,,,16.5,15.0,5783,15047
2018-06-12 09,1528808400,99.82,101.9,W,26.0,5.0,,51.0,8.5,18.9,,,24100.0,3.1,,1.0,,,18.9,16.6,6049,15112
2018-06-12 10,1528812000,99.78,101.85,SW,22.0,12.0,,56.0,12.6,21.6,,,24100.0,3.3,,3.0,,,21.7,18.9,6282,15386
2018-06-12 11,1528815600,99.74,101.81,SSE,16.0,15.0,,52.0,11.7,21.7,,,24100.0,3.3,,5.0,,,22.4,21.0,6463,15589
2018-06-12 12,1528819200,99.71,101.79,SSE,15.0,13.0,,56.0,12.9,21.9,,25.0,24100.0,3.2,,7.0,,,22.5,21.3,6526,15757
2018-06-12 13,1528822800,99.67,101.74,SSE,15.0,14.0,,58.0,14.6,23.1,,27.0,24100.0,3.1,,7.0,,,23.4,22.0,6686,16221
2018-06-12 14,1528826400,99.6,101.67,S,18.0,17.0,,51.0,13.8,24.3,,28.0,24100.0,3.2,,8.0,,,24.4,22.9,6794,16613
2018-06-12 15,1528830000,99.49,101.56,S,17.0,17.0,,52.0,14.7,24.9,,29.0,24100.0,3.1,,7.0,,,25.5,23.9,6957,16996
2018-06-12 16,1528833600,99.42,101.49,SSE,14.0,16.0,,53.0,15.1,25.1,,29.0,24100.0,3.2,,7.0,,,25.8,24.8,7130,17786
2018-06-12 17,1528837200,99.34,101.41,SE,14.0,19.0,,53.0,15.3,25.5,,30.0,24100.0,3.1,,6.0,,,26.1,24.9,7189,18303
2018-06-12 18,1528840800,99.3,101.37,SE,14.0,16.0,,55.0,15.0,24.6,,29.0,24100.0,3.1,,8.0,,,26.0,24.6,7069,18300
2018-06-12 19,1528844400,99.25,101.31,SSE,16.0,11.0,,56.0,14.9,24.0,,28.0,24100.0,3.2,,8.0,,,25.0,23.9,6902,18249
2018-06-12 20,1528848000,99.22,101.29,SSE,15.0,15.0,,61.0,13.6,21.2,,,24100.0,3.2,,8.0,,,23.9,21.2,6745,18058
2018-06-12 21,1528851600,99.2,101.25,SSE,15.0,11.0,,66.0,13.5,19.9,,,24100.0,3.3,,8.0,,,21.2,19.9,6613,17912
2018-06-12 22,1528855200,99.21,101.26,SSE,15.0,7.0,,69.0,13.1,19.0,,,24100.0,3.4,,8.0,,,19.9,18.9,6175,16792
2018-06-12 23,1528858800,99.21,101.26,SSE,15.0,7.0,,66.0,12.9,19.3,,,24100.0,3.5,,8.0,,,19.4,19.0,5623,15289
2018-06-13 00,1528862400,99.16,101.21,SSE,16.0,6.0,,67.0,13.4,19.7,,,24100.0,3.6,,6.0,,,19.7,19.0,5214,14319
2018-06-13 01,1528866000,99.09,101.13,S,18.0,4.0,,66.0,13.7,20.1,,,24100.0,3.5,,7.0,,,20.1,19.6,4896,13681
2018-06-13 02,1528869600,99.01,101.05,S,17.0,10.0,,67.0,14.2,20.4,,,24100.0,3.5,,7.0,,,20.4,19.9,4692,13131
2018-06-13 03,1528873200,98.96,101.0,SSW,20.0,8.0,,69.0,15.8,21.5,,26.0,24100.0,3.2,,7.0,,,21.5,20.4,4634,12953
2018-06-13 04,1528876800,98.93,100.97,SE,14.0,8.0,,75.0,16.0,20.6,,25.0,24100.0,2.9,,8.0,,,21.6,20.6,4621,12980
2018-06-13 05,1528880400,98.87,100.91,SE,14.0,8.0,,79.0,15.9,19.7,,,9700.0,2.8,,8.0,,,20.6,19.7,4836,13335
2018-06-13 06,1528884000,98.85,100.89,SSE,15.0,7.0,,81.0,16.0,19.2,,,9700.0,2.7,,8.0,,,20.5,19.2,5278,14550
2018-06-13 07,1528887600,98.79,100.83,SE,13.0,8.0,,86.0,16.9,19.3,,,24100.0,2.6,,8.0,,,19.8,19.0,5923,16043
2018-06-13 08,1528891200,98.74,100.78,SE,14.0,9.0,,89.0,17.1,18.9,,,4800.0,2.5,,8.0,,,19.3,18.9,6302,16686
2018-06-13 09,1528894800,98.71,100.75,S,17.0,7.0,,92.0,18.6,20.0,,26.0,14500.0,2.4,,8.0,,,20.3,18.8,6554,16870
2018-06-13 10,1528898400,98.72,100.76,SW,23.0,12.0,,91.0,19.4,21.0,,28.0,16100.0,2.3,,8.0,,,21.3,18.8,6726,17297
2018-06-13 11,1528902000,98.67,100.71,WSW,25.0,21.0,,88.0,20.6,22.7,,31.0,16100.0,2.4,,8.0,,,22.8,20.5,6915,17307
2018-06-13 12,1528905600,98.65,100.68,WSW,25.0,19.0,35.0,73.0,20.9,26.0,,34.0,19300.0,2.8,,3.0,,,26.0,21.1,7194,17735
2018-06-13 13,1528909200,98.56,100.59,SW,23.0,25.0,35.0,59.0,18.7,27.3,,34.0,24100.0,3.2,,5.0,,,27.4,25.8,7423,18125
2018-06-13 14,1528912800,98.46,100.48,WSW,23.0,22.0,41.0,57.0,19.4,28.6,,36.0,24100.0,3.5,,6.0,,,29.1,26.7,7568,18554
2018-06-13 15,1528916400,98.28,100.3,WSW,23.0,34.0,45.0,51.0,17.8,28.8,,35.0,24100.0,3.8,,7.0,,,30.1,28.5,7635,18738
2018-06-13 16,1528920000,98.28,100.3,W,26.0,33.0,47.0,51.0,18.0,29.1,,35.0,24100.0,3.9,,7.0,,,29.3,27.7,7403,18235
2018-06-13 17,1528923600,98.41,100.44,WNW,30.0,45.0,55.0,73.0,19.0,24.2,,31.0,24100.0,3.8,,3.0,,,29.3,20.4,7367,18258
2018-06-13 18,1528927200,98.53,100.56,WNW,30.0,49.0,65.0,46.0,12.5,24.6,,27.0,24100.0,3.6,,2.0,,,25.1,24.2,7122,18040
2018-06-13 19,1528930800,98.67,100.71,NW,30.0,42.0,68.0,44.0,10.3,23.1,,25.0,24100.0,3.4,,3.0,,,24.8,23.0,6796,17696
